Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-05-09 02:32:39,32.3182,-86.9023,9385,383,,9002.0,1,200.15368219860665,120114.0,1207.0,4.0809802876931265,84000001,USA,2561.668554459609,12.86094832179009
Alaska,US,2020-05-09 02:32:39,61.3707,-152.4044,377,10,305.0,62.0,2,63.06995076528777,25473.0,,2.6525198938992043,84000002,USA,4261.487681284285,
American Samoa,US,2020-05-09 02:32:39,-14.271,-170.132,0,0,,0.0,60,0.0,83.0,,,16,ASM,149.17057565464316,
Arizona,US,2020-05-09 02:32:39,33.7298,-111.4312,10526,517,1747.0,8262.0,4,144.61339821289934,119907.0,1482.0,4.911647349420481,84000004,USA,1647.364501188877,14.07942238267148
Arkansas,US,2020-05-09 02:32:39,34.9697,-92.3731,3747,88,2159.0,1500.0,5,144.7261847790695,63994.0,466.0,2.348545503069122,84000005,USA,2471.7393831736786,12.436615959434215
California,US,2020-05-09 02:32:39,36.1162,-119.6816,63779,2613,,61166.0,6,162.6657607434284,875272.0,,4.096959814358958,84000006,USA,2232.3458463980623,
Colorado,US,2020-05-09 02:32:39,39.0598,-105.3111,18827,960,2869.0,14998.0,8,332.2325970523467,94536.0,3557.0,5.0990598608381585,84000008,USA,1668.2392731152413,18.89307908854305
Connecticut,US,2020-05-09 02:32:39,41.5978,-72.7554,32411,2874,5413.0,24124.0,9,909.0712753279048,120541.0,9389.0,8.867359846965536,84000009,USA,3380.962037558267,28.968560056770848
Delaware,US,2020-05-09 02:32:39,39.3185,-75.5071,6111,213,2288.0,3610.0,10,627.5647898258717,28264.0,,3.4855179185076093,84000010,USA,2902.551336874232,
Diamond Princess,US,2020-05-09 02:32:39,,,49,0,,49.0,88888,,,,0.0,84088888,USA,,
District of Columbia,US,2020-05-09 02:32:39,38.8974,-77.0268,5899,304,825.0,4770.0,11,835.8495725817537,27115.0,,5.153415833192066,84000011,USA,3842.017487803738,
Florida,US,2020-05-09 02:32:39,27.7663,-81.6868,39199,1669,,37530.0,12,184.61699896847333,513341.0,7157.0,4.257761677593817,84000012,USA,2417.701341041227,18.25811882956198
Georgia,US,2020-05-09 02:32:39,33.0406,-83.6431,32181,1400,,30781.0,13,317.38586323658626,227567.0,5935.0,4.350393089089836,84000013,USA,2244.3848463118056,18.44255927410584
Grand Princess,US,2020-05-09 02:32:39,,,103,3,,100.0,99999,,,,2.9126213592233015,84099999,USA,,
