Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-07-10 04:34:42,32.3182,-86.9023,49174,1068,25783.0,22323.0,1,1002.8991359697831,470504.0,3039.0,2.171879448489039,84000001,USA,9595.88512364922,6.180095172245497
Alaska,US,2020-07-10 04:34:42,61.3707,-152.4044,1268,17,571.0,680.0,2,173.33178410077304,135744.0,,1.3406940063091484,84000002,USA,18555.796294144584,
American Samoa,US,2020-07-10 04:34:42,-14.271,-170.132,0,0,,0.0,60,0.0,816.0,,,16,ASM,1466.5444546287808,
Arizona,US,2020-07-10 04:34:42,33.7298,-111.4312,112671,2038,13341.0,97292.0,4,1547.951376595628,653061.0,5526.0,1.8088061701768867,84000004,USA,8972.199358760618,4.904545091460978
Arkansas,US,2020-07-10 04:34:42,34.9697,-92.3731,26052,309,19992.0,5751.0,5,863.2767403052022,364661.0,1705.0,1.1860893597420543,84000005,USA,12083.654206833846,6.544603101489329
California,US,2020-07-10 04:34:42,36.1162,-119.6816,302484,6859,,295625.0,6,765.5453857911259,5078434.0,,2.2675579534785317,84000006,USA,12852.817721746509,
Colorado,US,2020-07-10 04:34:42,39.0598,-105.3111,35507,1706,4669.0,29132.0,8,616.5762764606677,370702.0,5820.0,4.804686399864815,84000008,USA,6437.211221351353,16.391134142563438
Connecticut,US,2020-07-10 04:34:42,41.5978,-72.7554,47209,4348,8351.0,34510.0,9,1324.1290252369586,545621.0,10552.0,9.210108242072486,84000009,USA,15303.704863030662,22.351670232370942
Delaware,US,2020-07-10 04:34:42,39.3185,-75.5071,12531,517,6901.0,5113.0,10,1286.8621144342985,130205.0,,4.1257680951240925,84000010,USA,13371.309680785078,
Diamond Princess,US,2020-07-10 04:34:42,,,49,0,,49.0,88888,,,,0.0,84088888,USA,,
District of Columbia,US,2020-07-10 04:34:42,38.8974,-77.0268,10679,568,1662.0,8449.0,11,1513.1441914901754,115923.0,,5.3188500795954665,84000011,USA,16425.52805600858,
Florida,US,2020-07-10 04:34:42,27.7663,-81.6868,232718,4009,,228709.0,12,1083.53128637342,2357398.0,17479.0,1.72268582576337,84000012,USA,10976.007388487902,7.510807071219244
Georgia,US,2020-07-10 04:34:42,33.0406,-83.6431,106727,2930,,103797.0,13,1005.2062539092584,1019422.0,12606.0,2.7453221771435534,84000013,USA,9601.407045758657,11.81144415190158
Grand Princess,US,2020-07-10 04:34:42,,,103,3,,100.0,99999,,,,2.9126213592233015,84099999,USA,,
Guam,US,2020-07-10 04:34:42,13.4443,144.7937,309,5,202.0,102.0,66,188.15190983322069,16532.0,,1.6181229773462784,316,GUM,10066.431629005841,
Hawaii,US,2020-07-10 04:34:42,21.0943,-157.4983,1130,19,811.0,300.0,15,79.80947430276183,89152.0,122.0,1.6814159292035398,84000015,USA,6296.614383221082,10.79646017699115
Idaho,US,2020-07-10 04:34:42,44.2405,-114.4788,9429,100,2978.0,6351.0,16,527.6249045222194,114620.0,411.0,1.0605578534309046,84000016,USA,6413.86854982891,4.358892777601018
Illinois,US,2020-07-10 04:34:42,40.3495,-88.9861,151572,7329,,144243.0,17,1196.1343203948352,1879878.0,,4.835325785765182,84000017,USA,14835.105388562544,
Indiana,US,2020-07-10 04:34:42,39.8494,-86.2583,49575,2739,37795.0,9041.0,18,736.3842441845698,542292.0,7386.0,5.524962178517399,84000018,USA,8055.17467569014,14.898638426626325
Iowa,US,2020-07-10 04:34:42,42.0115,-93.2105,33254,741,26340.0,6173.0,19,1053.986123921181,354659.0,,2.228303362001564,84000019,USA,11240.923339260302,
Kansas,US,2020-07-10 04:34:42,38.5266,-96.7265,17785,293,879.0,16613.0,20,610.4731587463624,208482.0,1269.0,1.6474557211132976,84000020,USA,7156.180212637567,7.135226314309811
Kentucky,US,2020-07-10 04:34:42,37.6681,-84.6701,18245,612,4939.0,12694.0,21,408.378142267798,424013.0,2747.0,3.3543436557961086,84000021,USA,9490.690119890152,15.0561797752809
Louisiana,US,2020-07-10 04:34:42,31.1695,-91.8678,71994,3355,46334.0,22305.0,22,1548.6597169072236,880140.0,,4.660110564769286,84000022,USA,18932.652210444256,
Maine,US,2020-07-10 04:34:42,44.6939,-69.3819,3486,111,2901.0,474.0,23,259.33409313411875,115758.0,365.0,3.184165232358004,84000023,USA,8611.588053074962,10.470453241537578
Maryland,US,2020-07-10 04:34:42,39.0639,-76.8021,71447,3288,5132.0,63027.0,24,1181.7860025671225,612581.0,11221.0,4.6020126807283726,84000024,USA,10132.540921782163,15.705348020210787
Massachusetts,US,2020-07-10 04:34:42,42.2302,-71.5301,110897,8268,94347.0,8282.0,25,1608.9510588533658,925761.0,11559.0,7.455566877372697,84000025,USA,13431.419616357076,10.42318547841691
Michigan,US,2020-07-10 04:34:42,43.3266,-84.5361,75063,6271,52841.0,15951.0,26,751.6178513420189,1223553.0,,8.354315708138497,84000026,USA,12251.632320358647,
Minnesota,US,2020-07-10 04:34:42,45.6945,-93.9002,40163,1528,35193.0,3442.0,27,712.1563960201659,705440.0,4305.0,3.804496676045116,84000027,USA,12508.617583558645,10.718820805218732
Mississippi,US,2020-07-10 04:34:42,32.7416,-89.6787,33591,1204,22167.0,10220.0,28,1128.6733291915154,324804.0,3414.0,3.5842934119258136,84000028,USA,10913.566491462625,10.163436634812896
Missouri,US,2020-07-10 04:34:42,38.4561,-92.2884,26410,1073,,25337.0,29,430.3105470239325,454825.0,,4.0628549791745545,84000029,USA,7410.677567215453,
Montana,US,2020-07-10 04:34:42,46.9219,-110.4544,1466,25,796.0,645.0,30,137.1659970545801,108765.0,120.0,1.7053206002728514,84000030,USA,10176.575490887724,8.185538881309688
Nebraska,US,2020-07-10 04:34:42,41.1254,-98.2681,20623,284,15031.0,5308.0,31,1066.1142840600328,197835.0,1405.0,1.3771032342530185,84000031,USA,10227.159937303815,6.812781845512292
Nevada,US,2020-07-10 04:34:42,38.3135,-117.0554,24904,571,759.0,23574.0,32,808.5304770277869,329778.0,,2.2928043687761,84000032,USA,10706.5356429999,
New Hampshire,US,2020-07-10 04:34:42,43.4525,-71.5639,5973,387,4817.0,769.0,33,439.28452443202997,129628.0,578.0,6.479156202913108,84000033,USA,9533.496456232244,9.676879290138961
New Jersey,US,2020-07-10 04:34:42,40.2989,-74.521,174270,15448,30938.0,127884.0,34,1962.016124401752,1599417.0,20505.0,8.864405807080967,84000034,USA,18007.01178425591,11.766224823549663
