Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-05-26 02:32:41,32.3182,-86.9023,14986,566,7951.0,6469.0,1,305.63806994841116,190315.0,1629.0,3.7768584011744295,84000001,USA,3881.456645017474,10.870145469104498
Alaska,US,2020-05-26 02:32:41,61.3707,-152.4044,408,10,361.0,37.0,2,55.77237217122664,44472.0,,2.4509803921568634,84000002,USA,6079.1885666637045,
American Samoa,US,2020-05-26 02:32:41,-14.271,-170.132,0,0,,0.0,60,0.0,124.0,,,16,ASM,222.85724555633442,
Arizona,US,2020-05-26 02:32:41,33.7298,-111.4312,16575,807,4204.0,11564.0,4,227.71870372209827,187782.0,1961.0,4.868778280542986,84000004,USA,2579.877744937741,11.831070889894422
Arkansas,US,2020-05-26 02:32:41,34.9697,-92.3731,6029,117,4249.0,1663.0,5,199.7810328304953,111622.0,605.0,1.9406203350472715,84000005,USA,3698.782293349733,10.034831647039312
California,US,2020-05-26 02:32:41,36.1162,-119.6816,96400,3769,,92631.0,6,243.97513650396232,1644102.0,,3.9097510373443978,84000006,USA,4160.9959530750775,
Colorado,US,2020-05-26 02:32:41,39.0598,-105.3111,24256,1333,3666.0,19257.0,8,421.2035418883588,150308.0,4119.0,5.495547493403693,84000008,USA,2610.086657905485,16.9813654353562
Connecticut,US,2020-05-26 02:32:41,41.5978,-72.7554,40873,3742,7127.0,30004.0,9,1146.4154218159715,221726.0,12538.0,9.155188021432242,84000009,USA,6219.022479817194,30.675507058449345
Delaware,US,2020-05-26 02:32:41,39.3185,-75.5071,8965,332,4693.0,3940.0,10,920.6542858433872,53896.0,,3.7032905744562186,84000010,USA,5534.8113095164745,
Diamond Princess,US,2020-05-26 02:32:41,,,49,0,,49.0,88888,,,,0.0,84088888,USA,,
District of Columbia,US,2020-05-26 02:32:41,38.8974,-77.0268,8225,440,1080.0,6705.0,11,1165.4285022012075,40803.0,,5.349544072948328,84000011,USA,5781.517224962416,
Florida,US,2020-05-26 02:32:41,27.7663,-81.6868,51746,2252,,49494.0,12,240.92854847789602,908235.0,9681.0,4.352027209832643,84000012,USA,4228.727635504616,18.708692459320527
Georgia,US,2020-05-26 02:32:41,33.0406,-83.6431,43400,1848,,41552.0,13,408.76208850302004,513545.0,7475.0,4.258064516129032,84000013,USA,4836.813980190862,17.223502304147466
Grand Princess,US,2020-05-26 02:32:41,,,103,3,,100.0,99999,,,,2.9126213592233015,84099999,USA,,
Guam,US,2020-05-26 02:32:41,13.4443,144.7937,166,5,138.0,23.0,66,101.07837227286291,5569.0,,3.0120481927710845,316,GUM,3390.9967179974306,
Hawaii,US,2020-05-26 02:32:41,21.0943,-157.4983,643,17,591.0,35.0,15,45.41370971387244,50371.0,84.0,2.6438569206842923,84000015,USA,3557.595601862315,13.063763608087092
Idaho,US,2020-05-26 02:32:41,44.2405,-114.4788,2626,79,1755.0,792.0,16,146.9448509147681,41406.0,225.0,3.0083777608530085,84000016,USA,2316.983433730726,8.568164508758569
Illinois,US,2020-05-26 02:32:41,40.3495,-88.9861,112017,4885,,107132.0,17,883.9850247253336,769564.0,,4.360945213672925,84000017,USA,6073.0340177627195,
Indiana,US,2020-05-26 02:32:41,39.8494,-86.2583,31715,1984,,29731.0,18,471.0928150138907,226251.0,5285.0,6.2557149613747445,84000018,USA,3360.719548784732,16.66403909821851
Iowa,US,2020-05-26 02:32:41,42.0115,-93.2105,17557,456,9377.0,7724.0,19,556.469428570523,132715.0,,2.5972546562624594,84000019,USA,4206.40429530882,
