Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-06-05 02:33:15,32.3182,-86.9023,19072,653,11395.0,7024.0,1,388.97165821807664,235299.0,1929.0,3.4238674496644297,84000001,USA,4798.901122433684,10.114303691275168
Alaska,US,2020-06-05 02:33:15,61.3707,-152.4044,512,10,376.0,126.0,2,69.98885919526482,60097.0,,1.953125,84000002,USA,8215.079045034823,
American Samoa,US,2020-06-05 02:33:15,-14.271,-170.132,0,0,,0.0,60,0.0,174.0,,,16,ASM,312.7190381193724,
Arizona,US,2020-06-05 02:33:15,33.7298,-111.4312,22886,999,5172.0,16715.0,4,314.4235446988804,249755.0,3195.0,4.365114043520056,84000004,USA,3431.30526987105,13.960499868915493
Arkansas,US,2020-06-05 02:33:15,34.9697,-92.3731,8425,151,5717.0,2557.0,5,279.1765137828699,142480.0,757.0,1.7922848664688429,84000005,USA,4721.313909054398,8.985163204747773
California,US,2020-06-05 02:33:15,36.1162,-119.6816,122168,4444,,117724.0,6,309.1903991329468,2182671.0,,3.6376137777486734,84000006,USA,5524.039991371784,
Colorado,US,2020-06-05 02:33:15,39.0598,-105.3111,27346,1512,4014.0,21820.0,8,474.8611500857132,197200.0,4443.0,5.5291450303517875,84000008,USA,3424.362568452521,16.24734878958531
Connecticut,US,2020-06-05 02:33:15,41.5978,-72.7554,43239,4007,7284.0,31948.0,9,1212.7775407702102,281525.0,9669.0,9.267096833876824,84000009,USA,7896.278756801346,22.361756747380838
Delaware,US,2020-06-05 02:33:15,39.3185,-75.5071,9746,386,5562.0,3798.0,10,1000.8585242420136,65909.0,,3.9605992201929,84000010,USA,6768.477783117881,
Diamond Princess,US,2020-06-05 02:33:15,,,49,0,,49.0,88888,,,,0.0,84088888,USA,,
District of Columbia,US,2020-06-05 02:33:15,38.8974,-77.0268,9120,475,1138.0,7507.0,11,1292.2441264528888,51096.0,,5.208333333333333,84000011,USA,7239.967750574213,
