Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-06-27 04:33:48,32.3182,-86.9023,34183,907,18866.0,14410.0,1,697.1590914884916,378323.0,2653.0,2.6533657081005178,84000001,USA,7715.862240564042,7.761167831963258
Alaska,US,2020-06-27 04:33:48,61.3707,-152.4044,833,14,519.0,300.0,2,113.86859318292109,101792.0,,1.680672268907563,84000002,USA,13914.660068758589,
American Samoa,US,2020-06-27 04:33:48,-14.271,-170.132,0,0,,0.0,60,0.0,696.0,,,16,ASM,1250.8761524774895,
Arizona,US,2020-06-27 04:33:48,33.7298,-111.4312,66659,1536,8389.0,56734.0,4,915.8070028000814,479823.0,4514.0,2.3042649904739045,84000004,USA,6592.137048328708,6.771778754556774
Arkansas,US,2020-06-27 04:33:48,34.9697,-92.3731,18740,249,12127.0,6364.0,5,620.9813493520454,277380.0,1300.0,1.328708644610459,84000005,USA,9191.451797399699,6.937033084311633
California,US,2020-06-27 04:33:48,36.1162,-119.6816,206844,5868,,200976.0,6,523.4937047201823,3771314.0,,2.8369205778267683,84000006,USA,9544.67684594714,
Colorado,US,2020-06-27 04:33:48,39.0598,-105.3111,31780,1673,4412.0,25695.0,8,551.8572131106548,302577.0,5386.0,5.26431718061674,84000008,USA,5254.225927356281,16.94776589049717
Connecticut,US,2020-06-27 04:33:48,41.5978,-72.7554,46059,4307,8053.0,33699.0,9,1291.8735574443235,416862.0,10268.0,9.351049740550163,84000009,USA,11692.242447802939,22.29314574784516
Delaware,US,2020-06-27 04:33:48,39.3185,-75.5071,11017,507,6661.0,3849.0,10,1131.3829634285105,102100.0,,4.6019787600980315,84000010,USA,10485.086735595072,
Diamond Princess,US,2020-06-27 04:33:48,,,49,0,,49.0,88888,,,,0.0,84088888,USA,,
District of Columbia,US,2020-06-27 04:33:48,38.8974,-77.0268,10185,546,1186.0,8453.0,11,1443.147634640644,88123.0,,5.360824742268041,84000011,USA,12486.450565285959,
Florida,US,2020-06-27 04:33:48,27.7663,-81.6868,122960,3366,,119594.0,12,572.4997936235087,1768885.0,14281.0,2.7374756018217306,84000012,USA,8235.900271988618,11.614346128822381
Georgia,US,2020-06-27 04:33:48,33.0406,-83.6431,72995,2770,,70225.0,13,687.5020426331323,771028.0,10605.0,3.794780464415371,84000013,USA,7261.912801251303,14.528392355640795
Grand Princess,US,2020-06-27 04:33:48,,,103,3,,100.0,99999,,,,2.9126213592233015,84099999,USA,,
