Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-05-23 02:32:47,32.3182,-86.9023,13670,541,7951.0,5178.0,1,278.7983728943533,177768.0,1561.0,3.9575713240673007,84000001,USA,3625.5617522080042,11.419166057059257
Alaska,US,2020-05-23 02:32:47,61.3707,-152.4044,403,10,356.0,37.0,2,55.088887218147896,41446.0,,2.481389578163772,84000002,USA,5665.543473060439,
American Samoa,US,2020-05-23 02:32:47,-14.271,-170.132,0,0,,0.0,60,0.0,124.0,,,16,ASM,222.85724555633442,
Arizona,US,2020-05-23 02:32:47,33.7298,-111.4312,15624,775,3949.0,10900.0,4,214.6532142958711,176003.0,1879.0,4.9603174603174605,84000004,USA,2418.049774431401,12.02636968766001
Arkansas,US,2020-05-23 02:32:47,34.9697,-92.3731,5612,113,4029.0,1470.0,5,185.9630380236755,103047.0,584.0,2.0135424091233074,84000005,USA,3414.635277837792,10.406272273699217
California,US,2020-05-23 02:32:47,36.1162,-119.6816,90252,3666,,86586.0,6,228.4153943958051,1466773.0,,4.061959845765191,84000006,USA,3712.200652441145,
Colorado,US,2020-05-23 02:32:47,39.0598,-105.3111,23487,1324,3580.0,18583.0,8,407.84991706513375,142225.0,4037.0,5.637160982671264,84000008,USA,2469.7259954267747,17.188231787797505
Connecticut,US,2020-05-23 02:32:47,41.5978,-72.7554,39640,3637,7127.0,28876.0,9,1111.8319506956943,202328.0,12538.0,9.175075681130172,84000009,USA,5674.942858737601,31.629667003027247
Delaware,US,2020-05-23 02:32:47,39.3185,-75.5071,8529,322,4296.0,3911.0,10,875.8795765709144,48986.0,,3.7753546722945246,84000010,USA,5030.5823587645455,
Diamond Princess,US,2020-05-23 02:32:47,,,49,0,,49.0,88888,,,,0.0,84088888,USA,,
