Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-05-29 02:32:58,32.3182,-86.9023,16530,591,9355.0,6584.0,1,337.12780570180405,200481.0,1765.0,3.5753176043557167,84000001,USA,4088.791265269412,10.677555958862676
Alaska,US,2020-05-29 02:32:58,61.3707,-152.4044,424,10,366.0,48.0,2,57.95952402107868,47970.0,,2.358490566037736,84000002,USA,6557.354639837604,
American Samoa,US,2020-05-29 02:32:58,-14.271,-170.132,0,0,,0.0,60,0.0,174.0,,,16,ASM,312.7190381193724,
Arizona,US,2020-05-29 02:32:58,33.7298,-111.4312,17877,860,4452.0,12565.0,4,245.60647158008754,202914.0,2848.0,4.8106505565810815,84000004,USA,2787.7715262181514,15.931084633887114
Arkansas,US,2020-05-29 02:32:58,34.9697,-92.3731,6538,125,4583.0,1830.0,5,216.64760203114585,118902.0,640.0,1.9118996635056595,84000005,USA,3940.017310600688,9.788926277148976
California,US,2020-05-29 02:32:58,36.1162,-119.6816,103813,3993,,99820.0,6,262.7364195631311,1790559.0,,3.8463390904799977,84000006,USA,4531.658469329857,
Colorado,US,2020-05-29 02:32:58,39.0598,-105.3111,25107,1421,3783.0,19903.0,8,435.9810902948147,163123.0,4196.0,5.659776158043574,84000008,USA,2832.6181300896587,16.71247062572191
Connecticut,US,2020-05-29 02:32:58,41.5978,-72.7554,41559,3826,7127.0,30606.0,9,1165.6565095601,235525.0,12538.0,9.206188791838107,84000009,USA,6606.060045095948,30.16915710195144
Delaware,US,2020-05-29 02:32:58,39.3185,-75.5071,9171,345,5010.0,3816.0,10,941.8093090317572,56801.0,,3.7618580307491,84000010,USA,5833.138214187421,
Diamond Princess,US,2020-05-29 02:32:58,,,49,0,,49.0,88888,,,,0.0,84088888,USA,,
District of Columbia,US,2020-05-29 02:32:58,38.8974,-77.0268,8492,453,1082.0,6957.0,11,1203.260649324335,43514.0,,5.334432406971267,84000011,USA,6165.648127025331,
Florida,US,2020-05-29 02:32:58,27.7663,-81.6868,53285,2364,,50921.0,12,248.09410786620583,951616.0,10056.0,4.4365205967908405,84000012,USA,4430.708877755605,18.87210284320165
Georgia,US,2020-05-29 02:32:58,33.0406,-83.6431,45266,1973,,43293.0,13,426.33697461238944,444646.0,7767.0,4.358679803826272,84000013,USA,4187.890036970363,17.158573763972964
Grand Princess,US,2020-05-29 02:32:58,,,103,3,,100.0,99999,,,,2.9126213592233015,84099999,USA,,
Guam,US,2020-05-29 02:32:58,13.4443,144.7937,171,5,143.0,23.0,66,104.1229015581901,5962.0,,2.9239766081871346,316,GUM,3630.296719824148,
Hawaii,US,2020-05-29 02:32:58,21.0943,-157.4983,647,17,600.0,30.0,15,45.69622112733354,51839.0,83.0,2.627511591962905,84000015,USA,3661.2772906025402,12.828438948995366
Idaho,US,2020-05-29 02:32:58,44.2405,-114.4788,2770,82,2185.0,503.0,16,155.00275591542558,43875.0,234.0,2.96028880866426,84000016,USA,2455.142929887833,8.447653429602887
Illinois,US,2020-05-29 02:32:58,40.3495,-88.9861,115833,5186,,110647.0,17,914.0990864691032,829966.0,,4.477135186000536,84000017,USA,6549.697947911353,
Indiana,US,2020-05-29 02:32:58,39.8494,-86.2583,33068,2068,,31000.0,18,491.19020043762686,242287.0,5285.0,6.25378008951252,84000018,USA,3598.917385189044,15.982218458933108
Iowa,US,2020-05-29 02:32:58,42.0115,-93.2105,18586,506,10359.0,7721.0,19,589.0836019486097,142933.0,,2.722479285483697,84000019,USA,4530.263987803757,
Kansas,US,2020-05-29 02:32:58,38.5266,-96.7265,9371,214,534.0,8623.0,20,321.6611734952017,84488.0,822.0,2.2836410201686053,84000020,USA,2900.065011873077,8.771742610180342
Kentucky,US,2020-05-29 02:32:58,37.6681,-84.6701,9185,409,3124.0,5652.0,21,205.5880096864744,182101.0,2142.0,4.4529123571039735,84000021,USA,4075.9697498003993,23.32063146434404
Louisiana,US,2020-05-29 02:32:58,31.1695,-91.8678,38802,2741,28700.0,7361.0,22,834.6680881105939,393829.0,,7.064068862429773,84000022,USA,8471.638020527476,
Maine,US,2020-05-29 02:32:58,44.6939,-69.3819,2189,84,1402.0,703.0,23,162.84633673855018,45669.0,264.0,3.837368661489264,84000023,USA,3397.4551633224523,12.06030150753769
Maryland,US,2020-05-29 02:32:58,39.0639,-76.8021,49709,2428,3468.0,43813.0,24,822.2234719667598,274858.0,8392.0,4.884427367277556,84000024,USA,4546.353760040227,16.882254722484866
Massachusetts,US,2020-05-29 02:32:58,42.2302,-71.5301,94895,6640,,88255.0,25,1376.7857627337994,562323.0,9618.0,6.997207439801887,84000025,USA,8158.473053983437,10.135412824700985
Michigan,US,2020-05-29 02:32:58,43.3266,-84.5361,56014,5372,33168.0,17474.0,26,560.8771608525085,504458.0,,9.590459527975147,84000026,USA,5051.21881689104,
Minnesota,US,2020-05-29 02:32:58,45.6945,-93.9002,22947,977,16655.0,5315.0,27,406.88825086459536,225208.0,2880.0,4.25763716389942,84000027,USA,3993.310201800401,12.550660217021832
Mississippi,US,2020-05-29 02:32:58,32.7416,-89.6787,14372,693,9401.0,4278.0,28,482.90592977703733,156497.0,2147.0,4.82187586974673,84000028,USA,5258.37248067889,14.938769830225437
Missouri,US,2020-05-29 02:32:58,38.4561,-92.2884,12981,708,,12273.0,29,211.50553619529225,171067.0,,5.4541252599953784,84000029,USA,2787.2750604976545,
Montana,US,2020-05-29 02:32:58,46.9219,-110.4544,485,17,445.0,23.0,30,45.37892808422329,36793.0,66.0,3.5051546391752577,84000030,USA,3442.5296927893346,13.608247422680412
Nebraska,US,2020-05-29 02:32:58,41.1254,-98.2681,13249,163,,13086.0,31,684.9123866319825,92980.0,,1.2302815306815609,84000031,USA,4806.63851679687,
Nevada,US,2020-05-29 02:32:58,38.3135,-117.0554,8248,406,406.0,7436.0,32,267.7786449777219,131190.0,,4.9224054316197865,84000032,USA,4259.199858708455,
New Hampshire,US,2020-05-29 02:32:58,43.4525,-71.5639,4389,232,2691.0,1466.0,33,322.78918093624304,65596.0,426.0,5.285942128047392,84000033,USA,4824.260449463158,9.706083390293916
New Jersey,US,2020-05-29 02:32:58,40.2989,-74.521,157185,11409,25804.0,119972.0,34,1769.6649137206027,685857.0,16778.0,7.258326176161847,84000034,USA,7721.710524093721,10.674046505709832
New Mexico,US,2020-05-29 02:32:58,34.8405,-106.2485,7364,335,2638.0,4391.0,35,351.19697409755395,179543.0,1282.0,4.549158066268332,84000035,USA,8562.596186908899,17.409016838674635
New York,US,2020-05-29 02:32:58,42.1657,-74.9481,366733,29529,64954.0,272250.0,36,1885.171563190924,1876789.0,78043.0,8.05190697319303,84000036,USA,9647.534453974775,21.280604690605973
North Carolina,US,2020-05-29 02:32:58,35.6301,-79.8064,25800,876,14954.0,9970.0,37,245.99345314167962,375192.0,,3.3953488372093017,84000037,USA,3577.316886478026,
North Dakota,US,2020-05-29 02:32:58,47.5289,-99.784,2481,57,1793.0,631.0,38,325.5640617167632,68254.0,161.0,2.2974607013301087,84000038,USA,8956.489104561046,6.48931882305522
Northern Mariana Islands,US,2020-05-29 02:32:58,15.0979,145.6739,22,2,13.0,7.0,69,39.895546206296245,5423.0,,9.090909090909092,580,MNP,9834.252139852024,
Ohio,US,2020-05-29 02:32:58,40.3888,-82.7649,33915,2098,,31817.0,39,290.142098194044,360012.0,5811.0,6.186053368715907,84000039,USA,3079.894944863163,17.134011499336573
Oklahoma,US,2020-05-29 02:32:58,35.5653,-96.9289,6273,325,5236.0,712.0,40,158.530350614144,182406.0,975.0,5.1809341622827985,84000040,USA,4609.738105232513,15.542802486848398
Oregon,US,2020-05-29 02:32:58,44.572,-122.0709,4086,151,1981.0,1954.0,41,96.87659519785136,119647.0,768.0,3.695545766030348,84000041,USA,2836.758195212267,18.79588839941263
Pennsylvania,US,2020-05-29 02:32:58,40.5908,-77.2098,74220,5373,44826.0,24021.0,42,579.7536617161599,427846.0,,7.239288601455133,84000042,USA,3342.027555249423,
Puerto Rico,US,2020-05-29 02:32:58,18.2208,-66.5901,3486,131,,3355.0,72,118.83788412658586,3486.0,,3.7578886976477337,630,PRI,118.83788412658586,
Rhode Island,US,2020-05-29 02:32:58,41.6809,-71.5118,14494,677,1186.0,12631.0,44,1368.1832727464953,140365.0,1639.0,4.670898302745964,84000044,USA,13249.968613154531,11.30812750103491
South Carolina,US,2020-05-29 02:32:58,33.8569,-80.945,10788,470,6102.0,4216.0,45,209.5280491400377,182249.0,1618.0,4.35669262143122,84000045,USA,3539.6994278571306,14.9981460882462
South Dakota,US,2020-05-29 02:32:58,44.2998,-99.4388,4793,54,3698.0,1041.0,46,541.7906786682778,39026.0,406.0,1.1266430210723972,84000046,USA,4411.417280556689,8.470686417692468
Tennessee,US,2020-05-29 02:32:58,35.7478,-86.6923,21679,356,14632.0,6691.0,47,317.4468830344636,415989.0,1689.0,1.6421421652290236,84000047,USA,6091.35160416179,7.790949767055676
Texas,US,2020-05-29 02:32:58,31.0545,-97.5635,60395,1611,38905.0,19879.0,48,208.28820479708824,873218.0,,2.6674393575627118,84000048,USA,3011.52429201927,
Utah,US,2020-05-29 02:32:58,40.15,-111.8624,8921,106,5623.0,3192.0,49,278.26315878124416,203507.0,734.0,1.1882076000448378,84000049,USA,6347.77498644711,8.227777155027464
Vermont,US,2020-05-29 02:32:58,44.0459,-72.7107,974,55,855.0,64.0,50,156.09249522026832,31152.0,,5.646817248459959,84000050,USA,4992.395699283161,
Virgin Islands,US,2020-05-29 02:32:58,18.3358,-64.8963,69,6,61.0,2.0,78,64.32486855352947,1686.0,,8.695652173913043,850,VIR,1571.7641794384162,
Virginia,US,2020-05-29 02:32:58,37.7693,-78.17,41401,1338,5472.0,34591.0,51,485.04373313444677,287281.0,6974.0,3.2318059950242746,84000051,USA,3365.712149431101,16.845003743870922
Washington,US,2020-05-29 02:32:58,47.4009,-121.4905,20764,1106,,19658.0,53,272.6761886214291,335801.0,3394.0,5.326526680793681,84000053,USA,4409.792757429422,16.345598150645348
West Virginia,US,2020-05-29 02:32:58,38.4912,-80.9545,1935,74,1211.0,650.0,54,107.97105371378576,90315.0,,3.8242894056847545,84000054,USA,5039.486158222512,
Wisconsin,US,2020-05-29 02:32:58,44.2685,-89.6165,16974,550,10384.0,6040.0,55,291.5275639019696,237693.0,2452.0,3.2402497938022865,84000055,USA,4082.364866651988,14.445622717096734
Wyoming,US,2020-05-29 02:32:58,42.756,-107.3025,876,15,624.0,237.0,56,151.35833740814397,23160.0,82.0,1.7123287671232876,84000056,USA,4001.6656328454505,9.360730593607306
