Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-06-14 03:33:28,32.3182,-86.9023,24601,773,13508.0,10320.0,1,501.7350966769559,293252.0,2241.0,3.1421486931425555,84000001,USA,5980.8471432344495,9.109385797325313
Alaska,US,2020-06-14 03:33:28,61.3707,-152.4044,653,12,405.0,236.0,2,89.2631348720858,71803.0,,1.8376722817764168,84000002,USA,9815.254017182813,
American Samoa,US,2020-06-14 03:33:28,-14.271,-170.132,0,0,,0.0,60,0.0,174.0,,,16,ASM,312.7190381193724,
Arizona,US,2020-06-14 03:33:28,33.7298,-111.4312,34660,1189,6209.0,27262.0,4,476.18282178026703,328397.0,3692.0,3.4304673975764572,84000004,USA,4511.74293491559,10.652048470859778
Arkansas,US,2020-06-14 03:33:28,34.9697,-92.3731,12095,177,7607.0,4311.0,5,400.78812275416163,187017.0,979.0,1.4634146341463414,84000005,USA,6197.122145772224,8.094253823894169
California,US,2020-06-14 03:33:28,36.1162,-119.6816,150018,5076,,144942.0,6,379.674917303438,2724393.0,,3.383593968723753,84000006,USA,6895.063838853105,
Colorado,US,2020-06-14 03:33:28,39.0598,-105.3111,29002,1597,4184.0,23221.0,8,503.617460498276,236461.0,5234.0,5.506516791945384,84000008,USA,4106.126761150364,18.04703123922488
Connecticut,US,2020-06-14 03:33:28,41.5978,-72.7554,44994,4186,7611.0,33197.0,9,1262.0021894450576,344254.0,9912.0,9.303462683913413,84000009,USA,9655.71635607456,22.02960394719296
Delaware,US,2020-06-14 03:33:28,39.3185,-75.5071,10229,419,6116.0,3694.0,10,1050.4598650186288,80099.0,,4.096197086714244,84000010,USA,8225.709720219684,
Diamond Princess,US,2020-06-14 03:33:28,,,49,0,,49.0,88888,,,,0.0,84088888,USA,,
District of Columbia,US,2020-06-14 03:33:28,38.8974,-77.0268,9709,511,1143.0,8055.0,11,1375.7015596196381,63036.0,,5.2631578947368425,84000011,USA,8931.787363496087,
Florida,US,2020-06-14 03:33:28,27.7663,-81.6868,73552,2925,,70627.0,12,342.4569357563136,1370413.0,12155.0,3.9767783336958886,84000012,USA,6380.621012353397,16.525723297802912
Georgia,US,2020-06-14 03:33:28,33.0406,-83.6431,56804,2447,,54357.0,13,535.0074118738605,599680.0,9224.0,4.3077952256883325,84000013,USA,5648.074867131129,16.238293077952257
Grand Princess,US,2020-06-14 03:33:28,,,103,3,,100.0,99999,,,,2.9126213592233015,84099999,USA,,
Guam,US,2020-06-14 03:33:28,13.4443,144.7937,183,5,168.0,10.0,66,111.42977184297537,8543.0,,2.7322404371584703,316,GUM,5201.882736910045,
Hawaii,US,2020-06-14 03:33:28,21.0943,-157.4983,723,17,627.0,79.0,15,51.06393798309452,59338.0,87.0,2.351313969571231,84000015,USA,4190.9155629887455,12.033195020746886
Idaho,US,2020-06-14 03:33:28,44.2405,-114.4788,3353,87,2776.0,490.0,16,187.6260796333653,62658.0,265.0,2.594691321204891,84000016,USA,3506.195913411096,7.9033701163137495
Illinois,US,2020-06-14 03:33:28,40.3495,-88.9861,131871,6289,,125582.0,17,1040.6633742695703,1169806.0,,4.7690546063956445,84000017,USA,9231.55401263954,
Indiana,US,2020-06-14 03:33:28,39.8494,-86.2583,39543,2413,28241.0,8889.0,18,587.3694839695501,340637.0,6349.0,6.102217838808387,84000018,USA,5059.802718836093,16.05593910426624
Iowa,US,2020-06-14 03:33:28,42.0115,-93.2105,23717,650,14326.0,8741.0,19,751.7107385890013,219608.0,,2.7406501665472023,84000019,USA,6960.479482230188,
Kansas,US,2020-06-14 03:33:28,38.5266,-96.7265,11020,245,667.0,10108.0,20,378.2633797798657,129152.0,973.0,2.2232304900181488,84000020,USA,4433.164430610638,8.82940108892922
Kentucky,US,2020-06-14 03:33:28,37.6681,-84.6701,12445,499,3409.0,8537.0,21,278.5566445888049,294585.0,2433.0,4.009642426677382,84000021,USA,6593.701016166581,19.550020088388916
Louisiana,US,2020-06-14 03:33:28,31.1695,-91.8678,46283,3004,33904.0,9375.0,22,995.5915448178604,504383.0,,6.490504072769699,84000022,USA,10849.7601743592,
Maine,US,2020-06-14 03:33:28,44.6939,-69.3819,2757,100,2152.0,505.0,23,205.10157623946225,68350.0,313.0,3.627130939426913,84000023,USA,5084.763415294611,11.35291984040624
Maryland,US,2020-06-14 03:33:28,39.0639,-76.8021,61305,2926,4536.0,53843.0,24,1014.029852721282,408758.0,10053.0,4.772857026343691,84000024,USA,6761.158380860384,16.398336187912893
Massachusetts,US,2020-06-14 03:33:28,42.2302,-71.5301,105395,7576,,97819.0,25,1529.125195883121,703596.0,10772.0,7.188196783528629,84000025,USA,10208.134838679069,10.22059870012809
Michigan,US,2020-06-14 03:33:28,43.3266,-84.5361,65836,6013,44964.0,14859.0,26,659.2264212854956,799483.0,,9.1333009295826,84000026,USA,8005.3514333889025,
