Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-05-12 03:32:31,32.3182,-86.9023,10164,403,,9761.0,1,216.76739753507061,129444.0,1256.0,3.9649744195198733,84000001,USA,2760.649252905321,12.357339630066905
Alaska,US,2020-05-12 03:32:31,61.3707,-152.4044,379,10,328.0,41.0,2,63.40453936351211,28680.0,,2.638522427440633,84000002,USA,4798.0004985370115,
American Samoa,US,2020-05-12 03:32:31,-14.271,-170.132,0,0,,0.0,60,0.0,105.0,,,16,ASM,188.70976438237992,
Arizona,US,2020-05-12 03:32:31,33.7298,-111.4312,11383,542,2852.0,7989.0,4,156.38745124999366,150241.0,1537.0,4.761486427128173,84000004,USA,2064.1137716990506,13.502591583940964
Arkansas,US,2020-05-12 03:32:31,34.9697,-92.3731,4043,94,3149.0,800.0,5,156.15905125748012,69030.0,480.0,2.325006183527084,84000005,USA,2666.252611502313,11.872372000989365
California,US,2020-05-12 03:32:31,36.1162,-119.6816,69329,2779,,66550.0,6,176.82081134199572,991897.0,,4.008423603398288,84000006,USA,2529.7931934355247,
Colorado,US,2020-05-12 03:32:31,39.0598,-105.3111,19879,987,3076.0,15816.0,8,350.7968235408509,108790.0,3689.0,4.9650384828210665,84000008,USA,1919.7739540725975,18.557271492529804
Connecticut,US,2020-05-12 03:32:31,41.5978,-72.7554,33765,3008,5413.0,25344.0,9,947.0485826246246,132508.0,9389.0,8.908633200059233,84000009,USA,3716.615240231712,27.80690063675404
Delaware,US,2020-05-12 03:32:31,39.3185,-75.5071,6565,225,2619.0,3721.0,10,674.1879962701435,31928.0,,3.4272658035034267,84000010,USA,3278.823205622717,
Diamond Princess,US,2020-05-12 03:32:31,,,49,0,,49.0,88888,,,,0.0,84088888,USA,,
District of Columbia,US,2020-05-12 03:32:31,38.8974,-77.0268,6389,328,881.0,5180.0,11,905.2793556916127,30261.0,,5.1338237595867895,84000011,USA,4287.785034056017,
Florida,US,2020-05-12 03:32:31,27.7663,-81.6868,40982,1735,,39247.0,12,193.01446087211343,561057.0,7458.0,4.233565955785466,84000012,USA,2642.431174016039,18.198233370748135
Georgia,US,2020-05-12 03:32:31,33.0406,-83.6431,34002,1444,,32558.0,13,335.3455182179052,251288.0,6015.0,4.2468090112346335,84000013,USA,2478.3337621887226,17.690135874360333
Grand Princess,US,2020-05-12 03:32:31,,,103,3,,100.0,99999,,,,2.9126213592233015,84099999,USA,,
Guam,US,2020-05-12 03:32:31,13.4443,144.7937,151,5,124.0,22.0,66,91.94478441688129,3989.0,,3.3112582781456954,316,GUM,2428.9254638340367,
Hawaii,US,2020-05-12 03:32:31,21.0943,-157.4983,634,17,561.0,56.0,15,44.780779016037734,37683.0,81.0,2.6813880126182967,84000015,USA,2661.6310657119084,12.77602523659306
Idaho,US,2020-05-12 03:32:31,44.2405,-114.4788,2260,70,1473.0,717.0,16,140.32935174669683,32142.0,207.0,3.0973451327433628,84000016,USA,1995.781426478907,9.15929203539823
Illinois,US,2020-05-12 03:32:31,40.3495,-88.9861,79007,3459,,75548.0,17,673.2220184083492,442425.0,,4.378093080359968,84000017,USA,3769.92230428081,
Indiana,US,2020-05-12 03:32:31,39.8494,-86.2583,24627,1540,,23087.0,18,376.32980714835617,146688.0,4389.0,6.253299224428472,84000018,USA,2241.5668474023664,17.82190278962115
Iowa,US,2020-05-12 03:32:31,42.0115,-93.2105,12373,271,5249.0,6853.0,19,472.1234259531662,77792.0,,2.1902529701769984,84000019,USA,2968.35250559676,
Kansas,US,2020-05-12 03:32:31,38.5266,-96.7265,7159,180,376.0,6603.0,20,293.58356489759234,54109.0,660.0,2.514317642128789,84000020,USA,2218.9569930219054,9.219164687805561
Kentucky,US,2020-05-12 03:32:31,37.6681,-84.6701,6677,311,2308.0,4058.0,21,195.04554519421742,86923.0,1757.0,4.657780440317508,84000021,USA,2539.155897097044,26.31421296989666
Louisiana,US,2020-05-12 03:32:31,31.1695,-91.8678,31815,2308,22608.0,6899.0,22,692.0417482912669,220830.0,,7.254439729687254,84000022,USA,4803.507127932123,
Maine,US,2020-05-12 03:32:31,44.6939,-69.3819,1462,65,872.0,525.0,23,124.53087973996728,23554.0,200.0,4.4459644322845415,84000023,USA,2006.2929831704441,13.679890560875512
Maryland,US,2020-05-12 03:32:31,39.0639,-76.8021,33373,1683,2298.0,29392.0,24,561.5197527987233,164780.0,6183.0,5.042998831390644,84000024,USA,2772.517450219448,18.52695292601804
Massachusetts,US,2020-05-12 03:32:31,42.2302,-71.5301,78462,5108,,73354.0,25,1143.1323767747529,394728.0,7732.0,6.510157783385588,84000025,USA,5750.890326776589,9.854451836557825
Michigan,US,2020-05-12 03:32:31,43.3266,-84.5361,47552,4584,22686.0,20282.0,26,596.8426531634028,298948.0,,9.639973082099596,84000026,USA,3752.206373609795,
Minnesota,US,2020-05-12 03:32:31,45.6945,-93.9002,11799,591,7536.0,3672.0,27,238.53489960266418,115781.0,1716.0,5.008899059242308,84000027,USA,2340.6906696242113,14.543605390287313
Mississippi,US,2020-05-12 03:32:31,32.7416,-89.6787,9674,435,6268.0,2971.0,28,334.13857252299147,95885.0,1546.0,4.4965887947074625,84000028,USA,3311.8541478568363,15.980979946247675
Missouri,US,2020-05-12 03:32:31,38.4561,-92.2884,10157,514,,9643.0,29,173.34373702951262,115620.0,,5.060549374815398,84000029,USA,1973.2207221967365,
Montana,US,2020-05-12 03:32:31,46.9219,-110.4544,459,16,423.0,20.0,30,53.00310512744418,22572.0,62.0,3.4858387799564268,84000030,USA,2606.5056403849017,13.507625272331154
Nebraska,US,2020-05-12 03:32:31,41.1254,-98.2681,8407,98,,8309.0,31,551.1803796306493,46239.0,,1.1656952539550374,84000031,USA,3031.5248690069707,
Nevada,US,2020-05-12 03:32:31,38.3135,-117.0554,6152,312,183.0,5657.0,32,203.93165107400574,60084.0,,5.0715214564369315,84000032,USA,1991.7147794425491,
New Hampshire,US,2020-05-12 03:32:31,43.4525,-71.5639,3160,133,1229.0,1798.0,33,237.925291458482,34883.0,318.0,4.208860759493672,84000033,USA,2626.4392221348826,10.063291139240508
New Jersey,US,2020-05-12 03:32:31,40.2989,-74.521,140206,9340,15642.0,115224.0,34,1578.5071024150573,425933.0,,6.661626463917378,84000034,USA,4795.360153295526,
New Mexico,US,2020-05-12 03:32:31,34.8405,-106.2485,5069,208,1285.0,3576.0,35,303.98199016151403,102498.0,789.0,4.10337344643914,84000035,USA,6146.684953161346,15.565200236733086
New York,US,2020-05-12 03:32:31,42.1657,-74.9481,337055,26988,58363.0,251704.0,36,1999.0184463874527,1204651.0,73143.0,8.007001824628029,84000036,USA,7144.589371049507,21.70061265965495
North Carolina,US,2020-05-12 03:32:31,35.6301,-79.8064,15274,575,9115.0,5584.0,37,154.0047641253797,195865.0,,3.7645672384444153,84000037,USA,1974.8686084468698,
North Dakota,US,2020-05-12 03:32:31,47.5289,-99.784,1518,36,846.0,636.0,38,250.3223848896306,47014.0,115.0,2.3715415019762847,84000038,USA,7752.738210277399,7.575757575757576
Northern Mariana Islands,US,2020-05-12 03:32:31,15.0979,145.6739,19,2,12.0,5.0,69,34.45524445089221,2695.0,,10.526315789473683,580,MNP,4887.20441027129,
Ohio,US,2020-05-12 03:32:31,40.3888,-82.7649,24777,1357,,23420.0,39,221.74074133737133,210530.0,4413.0,5.476853533518988,84000039,USA,1884.1295666851026,17.810872987044434
Oklahoma,US,2020-05-12 03:32:31,35.5653,-96.9289,4613,274,3241.0,1098.0,40,126.11978125750143,95992.0,828.0,5.939735530023847,84000040,USA,2624.4287974138474,17.94927379145892
Oregon,US,2020-05-12 03:32:31,44.572,-122.0709,3286,130,1125.0,2031.0,41,82.00497420312178,77606.0,673.0,3.956177723676202,84000041,USA,1936.7249020107934,20.48082775410834
Pennsylvania,US,2020-05-12 03:32:31,40.5908,-77.2098,60459,3832,,56627.0,42,480.3099456548034,288858.0,,6.338179592781884,84000042,USA,2294.8009441432237,
Puerto Rico,US,2020-05-12 03:32:31,18.2208,-66.5901,2256,113,,2143.0,72,76.90713327297124,2256.0,,5.00886524822695,630,PRI,76.90713327297124,
Rhode Island,US,2020-05-12 03:32:31,41.6809,-71.5118,11450,430,841.0,10179.0,44,1080.8402423725245,93332.0,1280.0,3.7554585152838422,84000044,USA,8810.216724987988,11.179039301310043
South Carolina,US,2020-05-12 03:32:31,33.8569,-80.945,7792,346,4120.0,3326.0,45,154.603941487805,84457.0,1252.0,4.4404517453798755,84000045,USA,1675.7424391986071,16.06776180698152
South Dakota,US,2020-05-12 03:32:31,44.2998,-99.4388,3614,34,2187.0,1393.0,46,491.104672968316,24578.0,263.0,0.9407858328721638,84000046,USA,3339.89226680002,7.277255118981737
Tennessee,US,2020-05-12 03:32:31,35.7478,-86.6923,15544,251,8038.0,7255.0,47,236.7733146847437,273277.0,1344.0,1.6147709727225938,84000047,USA,4162.680205680823,8.646423057128153
Texas,US,2020-05-12 03:32:31,31.0545,-97.5635,40555,1117,21713.0,17725.0,48,176.44452726332253,525697.0,,2.754284305264456,84000048,USA,2287.1744211255545,
Utah,US,2020-05-12 03:32:31,40.15,-111.8624,6362,68,3181.0,3113.0,49,221.99099614010623,150585.0,517.0,1.0688462747563658,84000049,USA,5254.403356453616,8.12637535366237
Vermont,US,2020-05-12 03:32:31,44.0459,-72.7107,926,53,785.0,88.0,50,151.65634606471434,20871.0,,5.72354211663067,84000050,USA,3418.1637135169044,
Virgin Islands,US,2020-05-12 03:32:31,18.3358,-64.8963,69,5,60.0,4.0,78,64.32486855352947,1179.0,,7.246376811594202,850,VIR,1099.1162322407429,
Virginia,US,2020-05-12 03:32:31,37.7693,-78.17,25070,850,3273.0,20947.0,51,317.0516097293237,150617.0,4777.0,3.3905065815716,84000051,USA,1904.8010491663958,19.054646988432392
Washington,US,2020-05-12 03:32:31,47.4009,-121.4905,17122,945,,16177.0,53,226.79939062731185,248875.0,,5.519215044971381,84000053,USA,3296.6182888898634,
West Virginia,US,2020-05-12 03:32:31,38.4912,-80.9545,1366,54,775.0,537.0,54,103.25034504965237,63469.0,,3.9531478770131767,84000054,USA,4797.361749602041,
Wisconsin,US,2020-05-12 03:32:31,44.2685,-89.6165,10418,409,5176.0,4833.0,55,201.330699685056,118451.0,1846.0,3.925897485121904,84000055,USA,2289.0979754650193,17.719331925513533
Wyoming,US,2020-05-12 03:32:31,42.756,-107.3025,669,7,443.0,219.0,56,134.54267556914166,12065.0,66.0,1.0463378176382658,84000056,USA,2426.3936931863886,9.865470852017935
