Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-08-03 04:34:47,32.3182,-86.9023,91444,1627,35401.0,54416.0,1,1864.9918369386428,706070.0,10521.0,1.7792310047679454,84000001,USA,14400.231686138704,11.505402213376492
Alaska,US,2020-08-03 04:34:47,61.3707,-152.4044,3280,24,932.0,2324.0,2,448.3661292196652,243090.0,,0.7317073170731707,84000002,USA,33229.671448783054,
American Samoa,US,2020-08-03 04:34:47,-14.271,-170.132,0,0,,0.0,60,0.0,1267.0,,,16,ASM,2277.097823547384,
Arizona,US,2020-08-03 04:34:47,33.7298,-111.4312,178467,3765,23413.0,151289.0,4,2451.9018942486705,956428.0,11371.0,2.1096337137958283,84000004,USA,13140.063008357105,6.371486045039139
Arkansas,US,2020-08-03 04:34:47,34.9697,-92.3731,43810,464,36034.0,7312.0,5,1451.7178716709234,514581.0,2894.0,1.0591189226204063,84000005,USA,17051.505001650206,6.605797763067793
California,US,2020-08-03 04:34:47,36.1162,-119.6816,512175,9396,,502779.0,6,1296.2444557978931,8035975.0,,1.8345292136476792,84000006,USA,20337.947070201542,
Colorado,US,2020-08-03 04:34:47,39.0598,-105.3111,47709,1844,5359.0,40506.0,8,828.4630516141043,540572.0,6465.0,3.865098828313316,84000008,USA,9386.990478466108,13.550902345469408
Connecticut,US,2020-08-03 04:34:47,41.5978,-72.7554,49810,4432,8613.0,36765.0,9,1397.0824789140397,793996.0,10807.0,8.897811684400724,84000009,USA,22270.184700418227,21.69644649668741
Delaware,US,2020-08-03 04:34:47,39.3185,-75.5071,14949,585,8235.0,6129.0,10,1535.176901179341,184911.0,,3.9133052378085487,84000010,USA,18989.303363032523,
Diamond Princess,US,2020-08-03 04:34:47,,,49,0,,49.0,88888,,,,0.0,84088888,USA,,
District of Columbia,US,2020-08-03 04:34:47,38.8974,-77.0268,12057,584,9870.0,1603.0,11,1708.39774480729,197192.0,,4.8436592850626194,84000011,USA,27940.81181836602,
Florida,US,2020-08-03 04:34:47,27.7663,-81.6868,487132,7084,,480048.0,12,2268.078801784378,3720997.0,27524.0,1.4542259592882425,84000012,USA,17324.902525810798,5.6502139050606415
Georgia,US,2020-08-03 04:34:47,33.0406,-83.6431,193177,3840,,189337.0,13,1819.433962459629,1624640.0,19064.0,1.9878142843092088,84000013,USA,15301.64146233978,9.868669665643424
Grand Princess,US,2020-08-03 04:34:47,,,103,3,,100.0,99999,,,,2.9126213592233015,84099999,USA,,
Guam,US,2020-08-03 04:34:47,13.4443,144.7937,368,5,304.0,59.0,66,224.0773554000816,22052.0,,1.358695652173913,316,GUM,13427.591960007063,
Hawaii,US,2020-08-03 04:34:47,21.0943,-157.4983,2242,26,1269.0,947.0,15,158.3476472449487,126641.0,194.0,1.159678858162355,84000015,USA,8944.381978031912,8.652988403211419
Idaho,US,2020-08-03 04:34:47,44.2405,-114.4788,21110,197,7146.0,13767.0,16,1181.2664900269435,184299.0,856.0,0.9332070108953104,84000016,USA,10312.943289695677,4.0549502605400285
Illinois,US,2020-08-03 04:34:47,40.3495,-88.9861,183224,7714,,175510.0,17,1445.91688913535,2779603.0,,4.210147142295768,84000017,USA,21935.30827179456,
