Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-07-18 04:34:58,32.3182,-86.9023,63091,1265,29736.0,32090.0,1,1286.7350507884164,563115.0,7584.0,2.0050403385585898,84000001,USA,11484.677816562093,12.020731958599484
Alaska,US,2020-07-18 04:34:58,61.3707,-152.4044,1734,17,697.0,1020.0,2,237.03258172771328,165414.0,,0.9803921568627452,84000002,USA,22611.59600571393,
American Samoa,US,2020-07-18 04:34:58,-14.271,-170.132,0,0,,0.0,60,0.0,1037.0,,,16,ASM,1863.7335777574087,
Arizona,US,2020-07-18 04:34:58,33.7298,-111.4312,138523,2583,17184.0,118756.0,4,1903.1238609771476,764968.0,6402.0,1.864672292687857,84000004,USA,10509.654380023292,4.621615183038196
Arkansas,US,2020-07-18 04:34:58,34.9697,-92.3731,31762,353,24776.0,6633.0,5,1052.4871727918712,407497.0,2070.0,1.111390970341918,84000005,USA,13503.096953943994,6.51722183741578
California,US,2020-07-18 04:34:58,36.1162,-119.6816,373259,7603,,365656.0,6,944.6671729910008,6044099.0,,2.0369234231458586,84000006,USA,15296.782972701889,
Colorado,US,2020-07-18 04:34:58,39.0598,-105.3111,39326,1751,4909.0,32666.0,8,682.8929126113786,424349.0,5966.0,4.452525047042669,84000008,USA,7368.78717829746,15.170625031785589
Connecticut,US,2020-07-18 04:34:58,41.5978,-72.7554,47893,4396,8466.0,35031.0,9,1343.3140165153607,629969.0,10654.0,9.178794395840727,84000009,USA,17669.51720857255,22.24542208673501
Delaware,US,2020-07-18 04:34:58,39.3185,-75.5071,13337,521,7315.0,5501.0,10,1369.6337100159792,148610.0,,3.9064257329234464,84000010,USA,15261.39803894989,
Diamond Princess,US,2020-07-18 04:34:58,,,49,0,,49.0,88888,,,,0.0,84088888,USA,,
District of Columbia,US,2020-07-18 04:34:58,38.8974,-77.0268,11115,577,1863.0,8675.0,11,1574.9225291144587,141607.0,,5.191183085919928,84000011,USA,20064.782238444543,
Florida,US,2020-07-18 04:34:58,27.7663,-81.6868,327241,4805,,322436.0,12,1523.6288627614724,2880768.0,20526.0,1.4683367915389576,84000012,USA,13412.809738754137,6.272441411681299
Georgia,US,2020-07-18 04:34:58,33.0406,-83.6431,135192,3132,,132060.0,13,1273.3033241682092,1198678.0,14647.0,2.3167051304810937,84000013,USA,11289.726330014355,10.834220959820108
Grand Princess,US,2020-07-18 04:34:58,,,103,3,,100.0,99999,,,,2.9126213592233015,84099999,USA,,
Guam,US,2020-07-18 04:34:58,13.4443,144.7937,314,5,214.0,95.0,66,191.1964391185479,18252.0,,1.5923566878980893,316,GUM,11113.749703158395,
Hawaii,US,2020-07-18 04:34:58,21.0943,-157.4983,1334,23,975.0,336.0,15,94.21755638927813,101204.0,138.0,1.7241379310344829,84000015,USA,7147.821271979388,10.344827586206897
Idaho,US,2020-07-18 04:34:58,44.2405,-114.4788,13753,118,3676.0,9959.0,16,769.5858852364073,140319.0,554.0,0.8579946193557769,84000016,USA,7851.924804078195,4.028212026466953
Illinois,US,2020-07-18 04:34:58,40.3495,-88.9861,160509,7465,,153044.0,17,1266.6608848089,2167474.0,,4.650829548498838,84000017,USA,17104.676589102706,
Indiana,US,2020-07-18 04:34:58,39.8494,-86.2583,54813,2803,40421.0,11589.0,18,814.1891997274597,604635.0,7814.0,5.113750387681755,84000018,USA,8981.21406923928,14.255742250925875
Iowa,US,2020-07-18 04:34:58,42.0115,-93.2105,37903,785,27609.0,9509.0,19,1201.3362619529835,402453.0,,2.071076168113342,84000019,USA,12755.755022867957,
Kansas,US,2020-07-18 04:34:58,38.5266,-96.7265,21388,306,983.0,20099.0,20,734.1467483422659,249353.0,1453.0,1.4307088086777633,84000020,USA,8559.084259369227,6.793529081728072
Kentucky,US,2020-07-18 04:34:58,37.6681,-84.6701,21605,658,6772.0,14175.0,21,483.5850788542492,483062.0,2864.0,3.045591298310576,84000021,USA,10812.384881346508,13.25619069659801
Louisiana,US,2020-07-18 04:34:58,31.1695,-91.8678,88590,3509,53288.0,31793.0,22,1905.6555313055387,1043940.0,,3.9609436731008016,84000022,USA,22456.146690948237,
