Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-07-14 04:34:58,32.3182,-86.9023,55545,1124,25783.0,28638.0,1,1132.8350857656808,519604.0,6745.0,2.0235844810514,84000001,USA,10597.275036532375,12.143307228373391
Alaska,US,2020-07-14 04:34:58,61.3707,-152.4044,1539,17,620.0,902.0,2,210.37666855764166,146590.0,,1.1046133853151396,84000002,USA,20038.411854363025,
American Samoa,US,2020-07-14 04:34:58,-14.271,-170.132,0,0,,0.0,60,0.0,816.0,,,16,ASM,1466.5444546287808,
Arizona,US,2020-07-14 04:34:58,33.7298,-111.4312,123824,2246,15254.0,106324.0,4,1701.1789302977436,702426.0,5839.0,1.8138648404186588,84000004,USA,9650.409543330232,4.715564026359995
Arkansas,US,2020-07-14 04:34:58,34.9697,-92.3731,28939,323,22106.0,6510.0,5,958.9423302507387,382974.0,1836.0,1.1161408479906008,84000005,USA,12690.486194597132,6.344379556999205
California,US,2020-07-14 04:34:58,36.1162,-119.6816,333357,7089,,326268.0,6,843.6807010326904,5544365.0,,2.126549015019933,84000006,USA,14032.024976170032,
Colorado,US,2020-07-14 04:34:58,39.0598,-105.3111,37218,1727,4780.0,30711.0,8,646.2876575692999,399365.0,5895.0,4.640227846740824,84000008,USA,6934.941973377491,15.839110108012251
Connecticut,US,2020-07-14 04:34:58,41.5978,-72.7554,47510,4371,8351.0,34788.0,9,1332.5715433287696,589318.0,10552.0,9.20016838560303,84000009,USA,16529.3284944522,22.210061039781102
Delaware,US,2020-07-14 04:34:58,39.3185,-75.5071,12879,517,7139.0,5223.0,10,1322.5997264224186,139363.0,,4.014286823511142,84000010,USA,14311.783964081646,
Diamond Princess,US,2020-07-14 04:34:58,,,49,0,,49.0,88888,,,,0.0,84088888,USA,,
District of Columbia,US,2020-07-14 04:34:58,38.8974,-77.0268,10906,568,1756.0,8582.0,11,1545.3086012165795,130220.0,,5.2081423069869786,84000011,USA,18451.31909503237,
Florida,US,2020-07-14 04:34:58,27.7663,-81.6868,282435,4277,,278158.0,12,1315.0128432990869,2639574.0,18817.0,1.5143307309646468,84000012,USA,12289.814331928916,6.662417901464053
Georgia,US,2020-07-14 04:34:58,33.0406,-83.6431,120572,3026,,117546.0,13,1135.6051275342425,1107967.0,13476.0,2.5097037454798787,84000013,USA,10435.366472636531,11.176724280927576
Grand Princess,US,2020-07-14 04:34:58,,,103,3,,100.0,99999,,,,2.9126213592233015,84099999,USA,,
Guam,US,2020-07-14 04:34:58,13.4443,144.7937,312,5,202.0,105.0,66,189.978627404417,17342.0,,1.6025641025641026,316,GUM,10559.645373228845,
Hawaii,US,2020-07-14 04:34:58,21.0943,-157.4983,1243,22,890.0,331.0,15,87.79042173303803,95170.0,125.0,1.7699115044247788,84000015,USA,6721.652804773313,10.056315366049882
Idaho,US,2020-07-14 04:34:58,44.2405,-114.4788,11404,102,3179.0,8123.0,16,638.1413099131818,127132.0,477.0,0.8944230094703612,84000016,USA,7114.01096210826,4.182742897229042
Illinois,US,2020-07-14 04:34:58,40.3495,-88.9861,155931,7394,,148537.0,17,1230.5334805471132,2014126.0,,4.741840942468143,84000017,USA,15894.526919217056,
Indiana,US,2020-07-14 04:34:58,39.8494,-86.2583,52037,2762,38914.0,10361.0,18,772.9546528418043,570409.0,7574.0,5.307761784883833,84000018,USA,8472.823002341427,14.55502815304495
Iowa,US,2020-07-14 04:34:58,42.0115,-93.2105,35631,755,26664.0,8212.0,19,1129.3251813747395,376716.0,,2.11894137127782,84000019,USA,11940.020348201464,
Kansas,US,2020-07-14 04:34:58,38.5266,-96.7265,19645,298,920.0,18427.0,20,674.3179760231818,231175.0,1343.0,1.5169254263171292,84000020,USA,7935.121308585343,6.836345125986256
Kentucky,US,2020-07-14 04:34:58,37.6681,-84.6701,19653,629,5344.0,13680.0,21,439.89342998021567,441885.0,2791.0,3.2005291812954764,84000021,USA,9890.719396876182,14.201394189182313
Louisiana,US,2020-07-14 04:34:58,31.1695,-91.8678,79827,3423,46334.0,30070.0,22,1717.1550298851705,953426.0,,4.2880228494118535,84000022,USA,20509.104081617726,
Maine,US,2020-07-14 04:34:58,44.6939,-69.3819,3558,114,3008.0,436.0,23,264.6903910990231,123962.0,372.0,3.2040472175379433,84000023,USA,9221.908448964896,10.455311973018551
Maryland,US,2020-07-14 04:34:58,39.0639,-76.8021,73527,3325,5230.0,64972.0,24,1216.1907345410275,651957.0,11467.0,4.522148326465109,84000024,USA,10783.848963226634,15.595631536714404
Massachusetts,US,2020-07-14 04:34:58,42.2302,-71.5301,111827,8330,94347.0,9150.0,25,1622.443980075163,966143.0,11611.0,7.4490060539941165,84000025,USA,14017.302567731926,10.383002316077512
Michigan,US,2020-07-14 04:34:58,43.3266,-84.5361,77198,6321,53867.0,17010.0,26,772.9959485752124,1313427.0,,8.188035959480816,84000026,USA,13151.555088853278,
Minnesota,US,2020-07-14 04:34:58,45.6945,-93.9002,42772,1542,37199.0,4031.0,27,758.4182797742833,768989.0,4424.0,3.6051622556812872,84000027,USA,13635.446426291643,10.343215187505844
