Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-06-22 04:33:33,32.3182,-86.9023,30021,839,15974.0,13208.0,1,612.2754903190478,344678.0,2460.0,2.7947103694080813,84000001,USA,7029.675608813454,8.194264015189367
Alaska,US,2020-06-22 04:33:33,61.3707,-152.4044,752,12,475.0,265.0,2,102.7961369430452,88051.0,,1.5957446808510638,84000002,USA,12036.306720707544,
American Samoa,US,2020-06-22 04:33:33,-14.271,-170.132,0,0,,0.0,60,0.0,174.0,,,16,ASM,312.7190381193724,
Arizona,US,2020-06-22 04:33:33,33.7298,-111.4312,52591,1349,7387.0,43855.0,4,722.5311823498564,419744.0,4161.0,2.565077674887338,84000004,USA,5766.730592767928,7.912000152117282
Arkansas,US,2020-06-22 04:33:33,34.9697,-92.3731,15561,225,10082.0,5254.0,5,515.6398493739156,242234.0,1152.0,1.4459224985540775,84000005,USA,8026.8301055999655,7.403123192596878
California,US,2020-06-22 04:33:33,36.1162,-119.6816,178546,5515,,173031.0,6,451.8753601891749,3319256.0,,3.088839850794753,84000006,USA,8400.580245763444,
Colorado,US,2020-06-22 04:33:33,39.0598,-105.3111,30524,1647,4309.0,24568.0,8,530.0468713967788,278386.0,5323.0,5.395754160660464,84000008,USA,4834.151105381458,17.438736731752066
Connecticut,US,2020-06-22 04:33:33,41.5978,-72.7554,45755,4260,7842.0,33653.0,9,1283.3468946539224,395428.0,10099.0,9.310457873456453,84000009,USA,11091.056624613953,22.071904709867773
Delaware,US,2020-06-22 04:33:33,39.3185,-75.5071,10775,435,6459.0,3881.0,10,1106.5309458965417,94974.0,,4.037122969837587,84000010,USA,9753.287244137184,
Diamond Princess,US,2020-06-22 04:33:33,,,49,0,,49.0,88888,,,,0.0,84088888,USA,,
District of Columbia,US,2020-06-22 04:33:33,38.8974,-77.0268,10020,533,1172.0,8315.0,11,1419.768217879161,79522.0,,5.3193612774451084,84000011,USA,11267.745331555552,
Florida,US,2020-06-22 04:33:33,27.7663,-81.6868,97291,3161,,94130.0,12,452.98534012219255,1599296.0,13325.0,3.249015839080696,84000012,USA,7446.296600056143,13.696025326083605
Georgia,US,2020-06-22 04:33:33,33.0406,-83.6431,64701,2643,,62058.0,13,609.3851587150667,694384.0,9837.0,4.084944591273706,84000013,USA,6540.042720347489,15.20378355821394
Grand Princess,US,2020-06-22 04:33:33,,,103,3,,100.0,99999,,,,2.9126213592233015,84099999,USA,,
Guam,US,2020-06-22 04:33:33,13.4443,144.7937,222,5,173.0,44.0,66,135.17710026852748,10010.0,,2.2522522522522523,316,GUM,6095.147629225045,
Hawaii,US,2020-06-22 04:33:33,21.0943,-157.4983,814,17,644.0,153.0,15,57.49107263933463,67860.0,96.0,2.0884520884520885,84000015,USA,4792.8061293676255,11.793611793611793
Idaho,US,2020-06-22 04:33:33,44.2405,-114.4788,4006,89,3305.0,612.0,16,224.16644050440246,72968.0,283.0,2.2216674987518723,84000016,USA,4083.119528388727,7.0644033949076395
Illinois,US,2020-06-22 04:33:33,40.3495,-88.9861,136762,6647,,130115.0,17,1079.2608260486004,1361784.0,,4.860268203155846,84000017,USA,10746.55331700156,
Indiana,US,2020-06-22 04:33:33,39.8494,-86.2583,42423,2540,31302.0,8581.0,18,630.1488409690772,411920.0,6788.0,5.987318200033001,84000018,USA,6118.636366404598,16.00075430780473
Iowa,US,2020-06-22 04:33:33,42.0115,-93.2105,25963,686,16068.0,9209.0,19,822.8977487028814,257152.0,,2.642221623078997,84000019,USA,8150.437232771381,
Kansas,US,2020-06-22 04:33:33,38.5266,-96.7265,12136,257,715.0,11164.0,20,416.57027014595747,147649.0,1035.0,2.11766644693474,84000020,USA,5068.077110809202,8.528345418589321
Kentucky,US,2020-06-22 04:33:33,37.6681,-84.6701,13750,526,3530.0,9694.0,21,307.76648156657836,317281.0,2522.0,3.8254545454545457,84000021,USA,7101.7059663945865,18.341818181818184
Louisiana,US,2020-06-22 04:33:33,31.1695,-91.8678,49778,3105,37017.0,9656.0,22,1070.7723336418003,610812.0,,6.237695367431395,84000022,USA,13139.14963751889,
Maine,US,2020-06-22 04:33:33,44.6939,-69.3819,2957,102,2391.0,464.0,23,219.98018169752984,80990.0,336.0,3.4494420020290835,84000023,USA,6025.091280244486,11.36286777138992
