Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-05-25 02:32:50,32.3182,-86.9023,14478,551,7951.0,5976.0,1,295.27745740778704,185799.0,1612.0,3.8057742782152233,84000001,USA,3789.353246920114,11.134134548970852
Alaska,US,2020-05-25 02:32:50,61.3707,-152.4044,407,10,358.0,39.0,2,55.635675180610896,43507.0,,2.457002457002457,84000002,USA,5947.275970719505,
American Samoa,US,2020-05-25 02:32:50,-14.271,-170.132,0,0,,0.0,60,0.0,124.0,,,16,ASM,222.85724555633442,
Arizona,US,2020-05-25 02:32:50,33.7298,-111.4312,16377,801,4132.0,11444.0,4,224.99844409392483,183641.0,1945.0,4.891005678695731,84000004,USA,2522.985850390941,11.876412041277401
Arkansas,US,2020-05-25 02:32:50,34.9697,-92.3731,5922,116,4148.0,1658.0,5,196.23540826375736,108581.0,598.0,1.9587977034785544,84000005,USA,3598.0136549623503,10.097939885173927
California,US,2020-05-25 02:32:50,36.1162,-119.6816,94020,3754,,90266.0,6,237.95168396371932,1582745.0,,3.9927674962773883,84000006,USA,4005.7098280701643,
Colorado,US,2020-05-25 02:32:50,39.0598,-105.3111,24174,1332,3640.0,19202.0,8,419.7796183051281,150051.0,4105.0,5.5100521221146685,84000008,USA,2605.623873016579,16.981054024985518
Connecticut,US,2020-05-25 02:32:50,41.5978,-72.7554,40468,3693,7127.0,29648.0,9,1135.0558875063914,214136.0,12538.0,9.125728971038846,84000009,USA,6006.136392385802,30.98250469506771
Delaware,US,2020-05-25 02:32:50,39.3185,-75.5071,8809,326,4598.0,3885.0,10,904.6339770211264,51870.0,,3.7007605857645585,84000010,USA,5326.752683401728,
Diamond Princess,US,2020-05-25 02:32:50,,,49,0,,49.0,88888,,,,0.0,84088888,USA,,
District of Columbia,US,2020-05-25 02:32:50,38.8974,-77.0268,8110,432,1075.0,6603.0,11,1149.1337571856286,51991.0,,5.326757090012331,84000011,USA,7366.783374825894,
Florida,US,2020-05-25 02:32:50,27.7663,-81.6868,50867,2237,,48630.0,12,236.8359385348652,871235.0,9638.0,4.397743134055478,84000012,USA,4056.456227208667,18.947451196256907
Georgia,US,2020-05-25 02:32:50,33.0406,-83.6431,42902,1827,,41075.0,13,404.0716848146674,481954.0,7439.0,4.258542725280873,84000013,USA,4539.27473738213,17.339517971190155
Grand Princess,US,2020-05-25 02:32:50,,,103,3,,100.0,99999,,,,2.9126213592233015,84099999,USA,,
Guam,US,2020-05-25 02:32:50,13.4443,144.7937,166,5,138.0,23.0,66,101.07837227286291,5569.0,,3.0120481927710845,316,GUM,3390.9967179974306,
Hawaii,US,2020-05-25 02:32:50,21.0943,-157.4983,643,17,589.0,37.0,15,45.41370971387244,49572.0,84.0,2.6438569206842923,84000015,USA,3501.16394702346,13.063763608087092
Idaho,US,2020-05-25 02:32:50,44.2405,-114.4788,2626,79,1755.0,792.0,16,146.9448509147681,41406.0,225.0,3.0083777608530085,84000016,USA,2316.983433730726,8.568164508758569
Illinois,US,2020-05-25 02:32:50,40.3495,-88.9861,110304,4856,,105448.0,17,870.4668413482167,747921.0,,4.402378880185669,84000017,USA,5902.237728894687,
Indiana,US,2020-05-25 02:32:50,39.8494,-86.2583,31376,1976,,29400.0,18,466.05732820040464,220801.0,5285.0,6.297807241203468,84000018,USA,3279.7655572404883,16.844084650688426
Iowa,US,2020-05-25 02:32:50,42.0115,-93.2105,17251,456,9318.0,7477.0,19,546.7707531053194,127756.0,,2.643325024636253,84000019,USA,4049.228701740373,
Kansas,US,2020-05-25 02:32:50,38.5266,-96.7265,9004,205,485.0,8314.0,20,309.0638358927325,76434.0,787.0,2.2767658818302983,84000020,USA,2623.6100880303325,8.74055975122168
Kentucky,US,2020-05-25 02:32:50,37.6681,-84.6701,8571,391,3102.0,5078.0,21,191.84483734597407,169856.0,2131.0,4.561894761404737,84000021,USA,3801.8897085798358,24.862909812157273
Louisiana,US,2020-05-25 02:32:50,31.1695,-91.8678,37169,2691,26249.0,8229.0,22,799.5406980821264,316036.0,,7.2399042212596525,84000022,USA,6798.236273751859,
Maine,US,2020-05-25 02:32:50,44.6939,-69.3819,2055,78,1263.0,714.0,23,152.87767108164485,37505.0,252.0,3.7956204379562037,84000023,USA,2790.110488524132,12.262773722627735
Maryland,US,2020-05-25 02:32:50,39.0639,-76.8021,46313,2277,3319.0,40717.0,24,766.0511307247489,240362.0,7939.0,4.916546110163453,84000024,USA,3975.7645128422278,17.142055146503147
Massachusetts,US,2020-05-25 02:32:50,42.2302,-71.5301,92675,6372,,86303.0,25,1344.5768540108,532373.0,9308.0,6.875640679794983,84000025,USA,7723.9429565718,10.043701106015646
Michigan,US,2020-05-25 02:32:50,43.3266,-84.5361,54679,5228,33168.0,16283.0,26,547.5095918565771,451232.0,,9.561257521169004,84000026,USA,4518.25834694539,
Minnesota,US,2020-05-25 02:32:50,45.6945,-93.9002,20573,878,14115.0,5580.0,27,364.7933056624971,197964.0,2588.0,4.267729548437273,84000027,USA,3510.229036220803,12.579594614300294
Mississippi,US,2020-05-25 02:32:50,32.7416,-89.6787,13260,625,7681.0,4954.0,28,445.5422090762257,137902.0,2023.0,4.71342383107089,84000028,USA,4633.571773456235,15.256410256410255
Missouri,US,2020-05-25 02:32:50,38.4561,-92.2884,12149,686,,11463.0,29,197.94936901907445,151619.0,,5.646555272038852,84000029,USA,2470.399652753564,
Montana,US,2020-05-25 02:32:50,46.9219,-110.4544,479,16,441.0,22.0,30,44.81753928318136,33381.0,65.0,3.3402922755741127,84000030,USA,3123.28659459682,13.569937369519833
Nebraska,US,2020-05-25 02:32:50,41.1254,-98.2681,12134,147,,11987.0,31,627.2720129362575,83205.0,,1.2114718971485083,84000031,USA,4301.315958163945,
Nevada,US,2020-05-25 02:32:50,38.3135,-117.0554,7881,380,359.0,7142.0,32,255.86366404818455,110281.0,,4.821723131582287,84000032,USA,3580.370604605741,
New Hampshire,US,2020-05-25 02:32:50,43.4525,-71.5639,4149,209,2197.0,1743.0,33,305.1383713156693,59539.0,419.0,5.037358399614365,84000033,USA,4378.798141663927,10.09881899252832
New Jersey,US,2020-05-25 02:32:50,40.2989,-74.521,154154,11138,25040.0,117976.0,34,1735.5404466691211,603807.0,,7.225242290177356,84000034,USA,6797.951856467831,
New Mexico,US,2020-05-25 02:32:50,34.8405,-106.2485,6943,317,2357.0,4269.0,35,331.1190373654695,169119.0,1139.0,4.565749675932594,84000035,USA,8065.464565780041,16.405012242546448
New York,US,2020-05-25 02:32:50,42.1657,-74.9481,361515,29141,64080.0,268294.0,36,1858.3487105522736,1699826.0,77295.0,8.060799690192663,84000036,USA,8737.865524980234,21.380855566159077
North Carolina,US,2020-05-25 02:32:50,35.6301,-79.8064,23365,784,11637.0,10944.0,37,222.7766291726878,336656.0,,3.355446180184036,84000037,USA,3209.8903860800506,
North Dakota,US,2020-05-25 02:32:50,47.5289,-99.784,2418,53,1496.0,869.0,38,317.29701782794575,65488.0,152.0,2.1918941273779984,84000038,USA,8593.5265109663,6.2861869313482215
Northern Mariana Islands,US,2020-05-25 02:32:50,15.0979,145.6739,22,2,13.0,7.0,69,39.895546206296245,4757.0,,9.090909090909092,580,MNP,8626.505150152328,
Ohio,US,2020-05-25 02:32:50,40.3888,-82.7649,31911,1969,,29942.0,39,272.99792114020755,324553.0,5476.0,6.170286108238537,84000039,USA,2776.543959757381,17.160226881012818
