Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-06-25 05:27:08,32.3182,-86.9023,32064,891,18866.0,12307.0,1,653.9422844538805,358759.0,2567.0,2.7788173652694605,84000001,USA,7316.856288310557,8.005863273453095
Alaska,US,2020-06-25 05:27:08,61.3707,-152.4044,789,12,507.0,270.0,2,107.853925595828,96096.0,,1.520912547528517,84000002,USA,13136.034010211268,
American Samoa,US,2020-06-25 05:27:08,-14.271,-170.132,0,0,,0.0,60,0.0,174.0,,,16,ASM,312.7190381193724,
Arizona,US,2020-06-25 05:27:08,33.7298,-111.4312,60190,1467,7936.0,50787.0,4,826.9314495947568,449188.0,4313.0,2.437281940521681,84000004,USA,6171.252433636312,7.165642133244725
Arkansas,US,2020-06-25 05:27:08,34.9697,-92.3731,17375,240,11568.0,5567.0,5,575.7497836174914,271866.0,1214.0,1.3812949640287773,84000005,USA,9008.736153839016,6.9870503597122315
California,US,2020-06-25 05:27:08,36.1162,-119.6816,195925,5725,,190200.0,6,495.85921804500845,3592899.0,,2.922036493556208,84000006,USA,9093.13302873392,
Colorado,US,2020-06-25 05:27:08,39.0598,-105.3111,31139,1667,4370.0,25102.0,8,540.7262982710096,290834.0,5366.0,5.353415331256624,84000008,USA,5050.309651284588,17.232409518610105
Connecticut,US,2020-06-25 05:27:08,41.5978,-72.7554,45913,4287,7842.0,33784.0,9,1287.778515446302,402350.0,10099.0,9.337224751159802,84000009,USA,11285.206492492749,21.995948859800052
Delaware,US,2020-06-25 05:27:08,39.3185,-75.5071,10889,505,6598.0,3786.0,10,1118.2380946512708,98201.0,,4.637707778492056,84000010,USA,10084.681709325874,
Diamond Princess,US,2020-06-25 05:27:08,,,49,0,,49.0,88888,,,,0.0,84088888,USA,,
District of Columbia,US,2020-06-25 05:27:08,38.8974,-77.0268,10128,541,1182.0,8405.0,11,1435.0711088503135,84173.0,,5.341627172195894,84000011,USA,11926.761497359543,
Florida,US,2020-06-25 05:27:08,27.7663,-81.6868,109014,3281,,105733.0,12,507.56744064796027,1668342.0,13865.0,3.0097051754820483,84000012,USA,7767.7736718724145,12.7185499110206
Georgia,US,2020-06-25 05:27:08,33.0406,-83.6431,69381,2698,,66683.0,13,653.4636512080191,743234.0,10313.0,3.888672691370836,84000013,USA,7000.1355319459335,14.864300024502384
Grand Princess,US,2020-06-25 05:27:08,,,103,3,,100.0,99999,,,,2.9126213592233015,84099999,USA,,
Guam,US,2020-06-25 05:27:08,13.4443,144.7937,226,5,174.0,47.0,66,137.61272369678923,11038.0,,2.2123893805309733,316,GUM,6721.102850288316,
Hawaii,US,2020-06-25 05:27:08,21.0943,-157.4983,835,17,673.0,145.0,15,58.97425756000543,70539.0,104.0,2.035928143712575,84000015,USA,4982.018148533201,12.455089820359282
Idaho,US,2020-06-25 05:27:08,44.2405,-114.4788,4402,89,3484.0,829.0,16,246.3256792562106,77835.0,298.0,2.0218082689686505,84000016,USA,4355.465525876227,6.769650159018627
Illinois,US,2020-06-25 05:27:08,40.3495,-88.9861,138540,6770,,131770.0,17,1093.2919585906398,1429841.0,,4.886675328425004,84000017,USA,11283.62687572686,
