Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-06-19 04:33:29,32.3182,-86.9023,28206,810,15974.0,11422.0,1,575.2587348835502,322534.0,2373.0,2.8717294192724947,84000001,USA,6578.050797593809,8.413103594979791
Alaska,US,2020-06-19 04:33:29,61.3707,-152.4044,707,12,449.0,246.0,2,96.64477236533638,81185.0,,1.6973125884016973,84000002,USA,11097.745183139796,
American Samoa,US,2020-06-19 04:33:29,-14.271,-170.132,0,0,,0.0,60,0.0,174.0,,,16,ASM,312.7190381193724,
Arizona,US,2020-06-19 04:33:29,33.7298,-111.4312,43445,1283,6863.0,35299.0,4,596.8771694242267,379732.0,3956.0,2.9531591667625734,84000004,USA,5217.018328917033,9.105765910921855
Arkansas,US,2020-06-19 04:33:29,34.9697,-92.3731,13928,208,9376.0,4344.0,5,461.5276538834199,228434.0,1074.0,1.4933946008041357,84000005,USA,7569.543946525354,7.711085582998277
California,US,2020-06-19 04:33:29,36.1162,-119.6816,167086,5355,,161731.0,6,422.871676949181,3074530.0,,3.2049363800677497,84000006,USA,7781.212411156923,
Colorado,US,2020-06-19 04:33:29,39.0598,-105.3111,29886,1638,4253.0,23995.0,8,518.9680513223735,262216.0,5294.0,5.480827143143947,84000008,USA,4553.360320737051,17.713979789868166
Connecticut,US,2020-06-19 04:33:29,41.5978,-72.7554,45440,4226,7842.0,33372.0,9,1274.511701302027,372585.0,10099.0,9.300176056338028,84000009,USA,10450.350841320771,22.224911971830984
Delaware,US,2020-06-19 04:33:29,39.3185,-75.5071,10499,431,6350.0,3718.0,10,1078.1873225956188,88684.0,,4.105152871702066,84000010,USA,9107.340176880642,
Diamond Princess,US,2020-06-19 04:33:29,,,49,0,,49.0,88888,,,,0.0,84088888,USA,,
District of Columbia,US,2020-06-19 04:33:29,38.8974,-77.0268,9903,527,1155.0,8221.0,11,1403.1900859937455,72199.0,,5.321619711198626,84000011,USA,10230.124307650454,
Florida,US,2020-06-19 04:33:29,27.7663,-81.6868,85926,3061,,82865.0,12,400.0700818712884,1511312.0,12862.0,3.5623676186486044,84000012,USA,7036.644503096391,14.96869399250518
Georgia,US,2020-06-19 04:33:29,33.0406,-83.6431,60912,2605,,58307.0,13,573.6985330621187,663204.0,9663.0,4.276661413186237,84000013,USA,6246.374473353845,15.863869188337276
Grand Princess,US,2020-06-19 04:33:29,,,103,3,,100.0,99999,,,,2.9126213592233015,84099999,USA,,
Guam,US,2020-06-19 04:33:29,13.4443,144.7937,192,5,170.0,17.0,66,116.90992455656429,9588.0,,2.6041666666666665,316,GUM,5838.1893575434315,
Hawaii,US,2020-06-19 04:33:29,21.0943,-157.4983,762,17,639.0,106.0,15,53.81842426434028,64374.0,95.0,2.230971128608924,84000015,USA,4546.597432536274,12.46719160104987
Idaho,US,2020-06-19 04:33:29,44.2405,-114.4788,3743,89,3013.0,641.0,16,209.44957234347942,68012.0,275.0,2.3777718407694364,84000016,USA,3805.7932979494312,7.347047822602191
Illinois,US,2020-06-19 04:33:29,40.3495,-88.9861,134778,6537,,128241.0,17,1063.6040392300363,1284693.0,,4.850198103548056,84000017,USA,10138.187715877615,
Indiana,US,2020-06-19 04:33:29,39.8494,-86.2583,41438,2491,30175.0,8772.0,18,615.5177067175027,384722.0,6589.0,6.011390511125055,84000018,USA,5714.638813740314,15.90086394130991
Iowa,US,2020-06-19 04:33:29,42.0115,-93.2105,24861,680,15604.0,8577.0,19,787.9698390210042,240931.0,,2.735207755118459,84000019,USA,7636.312348062008,
Kansas,US,2020-06-19 04:33:29,38.5266,-96.7265,11753,251,696.0,10806.0,20,403.4237298142252,142124.0,1011.0,2.1356249468220883,84000020,USA,4878.430543360585,8.60205904875351
Kentucky,US,2020-06-19 04:33:29,37.6681,-84.6701,13197,520,3506.0,9171.0,21,295.38867325339163,306380.0,2482.0,3.9402894597256948,84000021,USA,6857.708699808602,18.80730469045995
Louisiana,US,2020-06-19 04:33:29,31.1695,-91.8678,48634,3062,37017.0,8555.0,22,1046.1638007620902,545221.0,,6.296006908746968,84000022,USA,11728.224567489975,
Maine,US,2020-06-19 04:33:29,44.6939,-69.3819,2878,102,2300.0,476.0,23,214.10313254159317,74060.0,323.0,3.5441278665740095,84000023,USA,5509.547601122442,11.223071577484362
Maryland,US,2020-06-19 04:33:29,39.0639,-76.8021,63229,3016,4640.0,55573.0,24,1045.8542297971444,447608.0,10357.0,4.7699631498204935,84000024,USA,7403.76599489222,16.380142023438612
Massachusetts,US,2020-06-19 04:33:29,42.2302,-71.5301,106422,7769,,98653.0,25,1544.0254432968688,741260.0,10985.0,7.3001822931348785,84000025,USA,10754.583639644408,10.32211384864032
Michigan,US,2020-06-19 04:33:29,43.3266,-84.5361,66798,6061,44964.0,15773.0,26,668.8590814908034,850186.0,,9.073624958831102,84000026,USA,8513.048699906287,
Minnesota,US,2020-06-19 04:33:29,45.6945,-93.9002,31675,1376,27566.0,2733.0,27,561.6501218519221,460879.0,3718.0,4.344119968429362,84000027,USA,8172.146693259418,11.7379636937648
Mississippi,US,2020-06-19 04:33:29,32.7416,-89.6787,20641,938,15323.0,4380.0,28,693.5472652746887,238715.0,2767.0,4.5443534712465485,84000028,USA,8020.9357797610255,13.405358267525802
Missouri,US,2020-06-19 04:33:29,38.4561,-92.2884,17371,945,,16426.0,29,283.0338702140376,297342.0,,5.440101318289104,84000029,USA,4844.7330054218155,
Montana,US,2020-06-19 04:33:29,46.9219,-110.4544,655,20,545.0,90.0,30,61.28494411374486,66870.0,81.0,3.053435114503817,84000030,USA,6256.678187612395,12.36641221374046
Nebraska,US,2020-06-19 04:33:29,41.1254,-98.2681,17414,239,10761.0,6414.0,31,900.2237377016638,144813.0,1141.0,1.3724589410818882,84000031,USA,7486.166310313026,6.552199379809348
Nevada,US,2020-06-19 04:33:29,38.3135,-117.0554,12169,475,641.0,11053.0,32,395.0773921840323,230796.0,,3.903360999260416,84000032,USA,7492.997107938689,
