Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-05-04 02:32:32,32.3182,-86.9023,7888,290,0,7598.0,1,168.22719714252628,92500.0,1035.0,3.6764705882352944,84000001,USA,1972.7454025968154,13.121196754563893
Alaska,US,2020-05-04 02:32:32,61.3707,-152.4044,368,9,262,97.0,2,61.56430207327825,21578.0,,2.4456521739130435,84000002,USA,3609.8763862423857,
American Samoa,US,2020-05-04 02:32:32,-14.271,-170.132,0,0,0,0.0,60,0.0,57.0,,,16,ASM,102.44244352186337,
Arizona,US,2020-05-04 02:32:32,33.7298,-111.4312,8640,362,1597,6681.0,4,118.70223832029737,81119.0,1348.0,4.189814814814815,84000004,USA,1114.4683877666903,15.601851851851851
Arkansas,US,2020-05-04 02:32:32,34.9697,-92.3731,3437,76,1999,1362.0,5,132.7525746158692,52890.0,427.0,2.2112307244690137,84000005,USA,2042.8523920376267,12.423625254582484
California,US,2020-05-04 02:32:32,36.1162,-119.6816,54903,2216,0,52687.0,6,140.02788162398986,715751.0,,4.036209314609402,84000006,USA,1825.4939857612947,
Colorado,US,2020-05-04 02:32:32,39.0598,-105.3111,16635,842,2607,13186.0,8,293.55124300025426,79906.0,2793.0,5.061617072437632,84000008,USA,1410.069469382526,16.78990081154193
Connecticut,US,2020-05-04 02:32:32,41.5978,-72.7554,29287,2436,4346,22505.0,9,821.4485958633907,102493.0,7758.0,8.317683613890122,84000009,USA,2874.747530843941,26.489568750640217
Delaware,US,2020-05-04 02:32:32,39.3185,-75.5071,5208,177,1640,3391.0,10,534.8318483739387,23737.0,,3.398617511520737,84000010,USA,2437.654298166701,
Diamond Princess,US,2020-05-04 02:32:32,,,49,0,0,49.0,88888,,,,0.0,84088888,USA,,
District of Columbia,US,2020-05-04 02:32:32,38.8974,-77.0268,5016,251,666,4099.0,11,710.7342695490889,23102.0,,5.003987240829347,84000011,USA,3273.401733477482,
Florida,US,2020-05-04 02:32:32,27.7663,-81.6868,36078,1379,0,34699.0,12,169.9179083340029,428189.0,6244.0,3.822273961971285,84000012,USA,2016.6577762522413,17.306946061311606
