Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-07-03 04:34:05,32.3182,-86.9023,40111,985,22082.0,17044.0,1,818.0600976712076,419728.0,2835.0,2.455685472812944,84000001,USA,8560.313347344634,7.067886614644362
Alaska,US,2020-07-03 04:34:05,61.3707,-152.4044,1014,14,535.0,465.0,2,138.61074848437212,115909.0,,1.3806706114398422,84000002,USA,15844.411485281149,
American Samoa,US,2020-07-03 04:34:05,-14.271,-170.132,0,0,,0.0,60,0.0,696.0,,,16,ASM,1250.8761524774895,
Arizona,US,2020-07-03 04:34:05,33.7298,-111.4312,87445,1764,10137.0,75544.0,4,1201.379309018334,560839.0,4916.0,2.0172679970267025,84000004,USA,7705.1903515413505,5.621819429355595
Arkansas,US,2020-07-03 04:34:05,34.9697,-92.3731,22075,279,15698.0,6098.0,5,731.4921711284101,323987.0,1477.0,1.2638731596828991,84000005,USA,10735.852957978715,6.690826727066817
California,US,2020-07-03 04:34:05,36.1162,-119.6816,246550,6265,,240285.0,6,623.9841276457668,4338718.0,,2.541066720746299,84000006,USA,10980.698301890025,
Colorado,US,2020-07-03 04:34:05,39.0598,-105.3111,33335,1701,4524.0,27110.0,8,578.8596664267992,333255.0,5513.0,5.102744862756862,84000008,USA,5786.946996702054,16.538173091345428
Connecticut,US,2020-07-03 04:34:05,41.5978,-72.7554,46646,4326,8210.0,34110.0,9,1308.3378701349989,489206.0,10411.0,9.274107104574883,84000009,USA,13721.363806055448,22.31916991810659
Delaware,US,2020-07-03 04:34:05,39.3185,-75.5071,11731,510,6678.0,4543.0,10,1204.7066845765505,114918.0,,4.3474554598925925,84000010,USA,11801.422110490836,
Diamond Princess,US,2020-07-03 04:34:05,,,49,0,,49.0,88888,,,,0.0,84088888,USA,,
District of Columbia,US,2020-07-03 04:34:05,38.8974,-77.0268,10390,554,1465.0,8371.0,11,1472.1947887988504,101063.0,,5.332050048123195,84000011,USA,14319.963613125914,
Florida,US,2020-07-03 04:34:05,27.7663,-81.6868,169106,3617,,165489.0,12,787.3548316566125,2032183.0,15454.0,2.1388951308646647,84000012,USA,9461.811549326636,9.138646765933792
Georgia,US,2020-07-03 04:34:05,33.0406,-83.6431,87709,2849,,84860.0,13,826.0855765094788,883239.0,11500.0,3.248241343533732,84000013,USA,8318.77000662025,13.111539294713198
Grand Princess,US,2020-07-03 04:34:05,,,103,3,,100.0,99999,,,,2.9126213592233015,84099999,USA,,
Guam,US,2020-07-03 04:34:05,13.4443,144.7937,280,5,179.0,96.0,66,170.49363997832296,13933.0,,1.7857142857142858,316,GUM,8483.885306492763,
Hawaii,US,2020-07-03 04:34:05,21.0943,-157.4983,946,18,741.0,187.0,15,66.81394928355104,80290.0,116.0,1.9027484143763211,84000015,USA,5670.710346698007,12.26215644820296
Idaho,US,2020-07-03 04:34:05,44.2405,-114.4788,6593,92,4393.0,2108.0,16,368.9289421481592,95121.0,340.0,1.3954193841953586,84000016,USA,5322.749871996822,5.156984680721979
Illinois,US,2020-07-03 04:34:05,40.3495,-88.9861,144013,6951,,137062.0,17,1136.4822782771314,1637108.0,,4.8266475943144025,84000017,USA,12919.279715204311,
Indiana,US,2020-07-03 04:34:05,39.8494,-86.2583,46387,2662,35405.0,8320.0,18,689.0298726170375,496835.0,7139.0,5.738676784443919,84000018,USA,7379.958970437533,15.390087740099595
Iowa,US,2020-07-03 04:34:05,42.0115,-93.2105,30259,719,23993.0,5547.0,19,959.0595454300537,317538.0,,2.3761525496546483,84000019,USA,10064.37258127395,
Kansas,US,2020-07-03 04:34:05,38.5266,-96.7265,15002,280,834.0,13888.0,20,514.9462090251858,183173.0,1195.0,1.8664178109585388,84000020,USA,6287.444470455295,7.965604586055193
Kentucky,US,2020-07-03 04:34:05,37.6681,-84.6701,16079,581,4726.0,10772.0,21,359.8965277897465,385794.0,2662.0,3.6134087940792337,84000021,USA,8635.233599236113,16.555755954972323
Louisiana,US,2020-07-03 04:34:05,31.1695,-91.8678,61561,3255,43026.0,15280.0,22,1324.2359201117538,767374.0,,5.2874384756582895,84000022,USA,16506.94782345701,
Maine,US,2020-07-03 04:34:05,44.6939,-69.3819,3328,105,2698.0,525.0,23,247.57999482224534,100817.0,354.0,3.1550480769230766,84000023,USA,7500.081832330019,10.63701923076923
Maryland,US,2020-07-03 04:34:05,39.0639,-76.8021,68423,3212,5013.0,60198.0,24,1131.7668153127522,553175.0,10939.0,4.6943279306665895,84000024,USA,9149.921927723597,15.987314207211025
Massachusetts,US,2020-07-03 04:34:05,42.2302,-71.5301,109338,8132,,101206.0,25,1586.3322801600518,866258.0,11392.0,7.437487424317255,84000025,USA,12568.119302958592,10.419067478827124
