Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-06-17 04:33:33,32.3182,-86.9023,26912,785,13508.0,12619.0,1,548.8677257741651,305424.0,2315.0,2.9169143876337693,84000001,USA,6229.093946077906,8.602110582639714
Alaska,US,2020-06-17 04:33:33,61.3707,-152.4044,675,12,429.0,234.0,2,92.27046866563231,76215.0,,1.7777777777777777,84000002,USA,10418.361139779508,
American Samoa,US,2020-06-17 04:33:33,-14.271,-170.132,0,0,,0.0,60,0.0,174.0,,,16,ASM,312.7190381193724,
Arizona,US,2020-06-17 04:33:33,33.7298,-111.4312,39185,1228,6598.0,31359.0,4,538.3503713635247,354334.0,3808.0,3.1338522393773127,84000004,USA,4868.083207521327,9.718004338394794
Arkansas,US,2020-06-17 04:33:33,34.9697,-92.3731,13191,188,8352.0,4651.0,5,437.10592205458016,205566.0,1026.0,1.4252141611704952,84000005,USA,6811.774389589251,7.778030475324083
California,US,2020-06-17 04:33:33,36.1162,-119.6816,158961,5200,,153761.0,6,402.30841985276317,2937755.0,,3.2712426318405146,84000006,USA,7435.053704773836,
Colorado,US,2020-06-17 04:33:33,39.0598,-105.3111,29427,1617,4196.0,23614.0,8,510.99755224063057,253156.0,5269.0,5.494953614027934,84000008,USA,4396.0341297117975,17.905325041628434
Connecticut,US,2020-06-17 04:33:33,41.5978,-72.7554,45349,4210,7611.0,33528.0,9,1271.9593121114794,361420.0,9912.0,9.283556418002602,84000009,USA,10137.192321403578,21.857152307658378
Delaware,US,2020-06-17 04:33:33,39.3185,-75.5071,10403,424,6256.0,3723.0,10,1068.3286710126888,86074.0,,4.075747380563299,84000010,USA,8839.308086969739,
Diamond Princess,US,2020-06-17 04:33:33,,,49,0,,49.0,88888,,,,0.0,84088888,USA,,
District of Columbia,US,2020-06-17 04:33:33,38.8974,-77.0268,9818,520,1155.0,8143.0,11,1391.146144025709,67126.0,,5.2963943776736615,84000011,USA,9511.313512311031,
Florida,US,2020-06-17 04:33:33,27.7663,-81.6868,80109,2993,,77116.0,12,372.98622289676047,1460309.0,12489.0,3.736159482704815,84000012,USA,6799.175350736439,15.590008613264427
Georgia,US,2020-06-17 04:33:33,33.0406,-83.6431,59078,2529,,56549.0,13,556.4250383544105,634978.0,9454.0,4.280781339923491,84000013,USA,5980.528420126051,16.002572869765395
