Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-05-22 02:36:57,32.3182,-86.9023,13288,529,,12759.0,1,271.00751858230933,170739.0,1528.0,3.98103552077062,84000001,USA,3482.2059538850767,11.499096929560508
Alaska,US,2020-05-22 02:36:57,61.3707,-152.4044,401,10,356.0,35.0,2,54.81549323691639,39545.0,,2.4937655860349133,84000002,USA,5405.682493899897,
American Samoa,US,2020-05-22 02:36:57,-14.271,-170.132,0,0,,0.0,60,0.0,124.0,,,16,ASM,222.85724555633442,
Arizona,US,2020-05-22 02:36:57,33.7298,-111.4312,15348,764,3872.0,10712.0,4,210.86133723841718,171627.0,1830.0,4.977847276518113,84000004,USA,2357.9292889117687,11.923377638780297
Arkansas,US,2020-05-22 02:36:57,34.9697,-92.3731,5458,110,3915.0,1433.0,5,180.85998958182842,99276.0,535.0,2.015390252839868,84000005,USA,3289.676864368925,9.802125320630267
California,US,2020-05-22 02:36:57,36.1162,-119.6816,88031,3583,,84448.0,6,222.79434897904883,1421127.0,,4.070157103747544,84000006,USA,3596.676906789072,
Colorado,US,2020-05-22 02:36:57,39.0598,-105.3111,23191,1310,3532.0,18349.0,8,402.7099002281056,135611.0,3990.0,5.648743046871632,84000008,USA,2354.8744029939903,17.2049501961968
Connecticut,US,2020-05-22 02:36:57,41.5978,-72.7554,39208,3583,6264.0,29361.0,9,1099.715114098809,202747.0,10946.0,9.138441134462353,84000009,USA,5686.695068307265,27.917771883289127
Delaware,US,2020-05-22 02:36:57,39.3185,-75.5071,8386,317,4130.0,3939.0,10,861.1942934838422,47542.0,,3.780109706653947,84000010,USA,4882.291807871312,
Diamond Princess,US,2020-05-22 02:36:57,,,49,0,,49.0,88888,,,,0.0,84088888,USA,,
District of Columbia,US,2020-05-22 02:36:57,38.8974,-77.0268,7788,412,1061.0,6315.0,11,1103.5084711420068,41756.0,,5.2901900359527465,84000011,USA,5916.551068439346,
Florida,US,2020-05-22 02:36:57,27.7663,-81.6868,48675,2144,,46531.0,12,226.63002158933224,813929.0,9200.0,4.404725218284541,84000012,USA,3789.6404076462986,18.900873138161273
Georgia,US,2020-05-22 02:36:57,33.0406,-83.6431,40663,1775,,38888.0,13,382.98370517968436,407731.0,7235.0,4.365147677249587,84000013,USA,3840.2067997102504,17.792587856282125
Grand Princess,US,2020-05-22 02:36:57,,,103,3,,100.0,99999,,,,2.9126213592233015,84099999,USA,,
