Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-08-10 04:35:08,32.3182,-86.9023,101334,1768,37923.0,61643.0,1,2066.6974629755964,762451.0,11537.0,1.7447253636489233,84000001,USA,15550.116913801949,11.385122466299565
Alaska,US,2020-08-10 04:35:08,61.3707,-152.4044,3711,26,1269.0,2416.0,2,507.2825321750541,277919.0,,0.7006197790353005,84000002,USA,37990.69093493907,
American Samoa,US,2020-08-10 04:35:08,-14.271,-170.132,0,0,,0.0,60,0.0,1396.0,,,16,ASM,2508.9412483600217,
Arizona,US,2020-08-10 04:35:08,33.7298,-111.4312,186923,4150,25527.0,157246.0,4,2568.076214530665,1022563.0,19268.0,2.220165522701861,84000004,USA,14048.670940222022,10.30798778106493
Arkansas,US,2020-08-10 04:35:08,34.9697,-92.3731,49383,544,41452.0,7387.0,5,1636.3885792450405,563831.0,3284.0,1.1015936658364214,84000005,USA,18683.486402695467,6.650061762144867
California,US,2020-08-10 04:35:08,36.1162,-119.6816,559746,10377,,549369.0,6,1416.6401115928104,8826119.0,,1.8538765797343797,84000006,USA,22337.692819763648,
Colorado,US,2020-08-10 04:35:08,39.0598,-105.3111,50642,1858,5507.0,43277.0,8,879.3943670972242,585880.0,6602.0,3.668891433987598,84000008,USA,10173.760352966345,13.036609928517834
Connecticut,US,2020-08-10 04:35:08,41.5978,-72.7554,50320,4441,8721.0,37158.0,9,1411.3870776742515,864633.0,10920.0,8.82551669316375,84000009,USA,24251.427725173322,21.701112877583466
Delaware,US,2020-08-10 04:35:08,39.3185,-75.5071,15575,591,8449.0,6535.0,10,1599.4635250430288,198119.0,,3.79454253611557,84000010,USA,20345.689509983942,
Diamond Princess,US,2020-08-10 04:35:08,,,49,0,,49.0,88888,,,,0.0,84088888,USA,,
District of Columbia,US,2020-08-10 04:35:08,38.8974,-77.0268,12753,591,10156.0,2006.0,11,1807.016375510273,217942.0,,4.634203716772523,84000011,USA,30880.950592916182,
Florida,US,2020-08-10 04:35:08,27.7663,-81.6868,532806,8186,,524620.0,12,2480.7362153657064,3985663.0,30893.0,1.536394109675942,84000012,USA,18557.18318927176,5.798170441023562
Georgia,US,2020-08-10 04:35:08,33.0406,-83.6431,216596,4199,,212397.0,13,2040.0053760691271,1835048.0,20628.0,1.9386322923784371,84000013,USA,17283.36527611267,9.523721583039393
Grand Princess,US,2020-08-10 04:35:08,,,103,3,,100.0,99999,,,,2.9126213592233015,84099999,USA,,
Guam,US,2020-08-10 04:35:08,13.4443,144.7937,418,5,321.0,92.0,66,254.52264825335357,24529.0,,1.1961722488038278,316,GUM,14935.851767958156,
