Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-06-21 04:33:37,32.3182,-86.9023,29549,838,15974.0,12737.0,1,602.6490944151608,339523.0,2443.0,2.8359673762225457,84000001,USA,6924.539865414013,8.267623269823005
Alaska,US,2020-06-21 04:33:37,61.3707,-152.4044,741,12,464.0,265.0,2,101.29247004627192,86918.0,,1.6194331983805668,84000002,USA,11881.429030339898,
American Samoa,US,2020-06-21 04:33:37,-14.271,-170.132,0,0,,0.0,60,0.0,174.0,,,16,ASM,312.7190381193724,
Arizona,US,2020-06-21 04:33:37,33.7298,-111.4312,50127,1346,7196.0,41585.0,4,688.6790625325865,405280.0,4140.0,2.685179643704989,84000004,USA,5568.0142530613575,8.259022083906876
Arkansas,US,2020-06-21 04:33:37,34.9697,-92.3731,15142,224,10082.0,4836.0,5,501.75558121070816,242234.0,1100.0,1.4793290186236956,84000005,USA,8026.8301055999655,7.264562145027077
California,US,2020-06-21 04:33:37,36.1162,-119.6816,175213,5494,,169719.0,6,443.43999577042274,3234412.0,,3.1356120835782733,84000006,USA,8185.851755291014,
Colorado,US,2020-06-21 04:33:37,39.0598,-105.3111,30333,1647,4296.0,24390.0,8,526.7301713431558,273069.0,5318.0,5.429729997032935,84000008,USA,4741.821816454167,17.532060791876837
Connecticut,US,2020-06-21 04:33:37,41.5978,-72.7554,45715,4251,7842.0,33622.0,9,1282.2249653393962,391655.0,10099.0,9.298917204418679,84000009,USA,10985.230642021246,22.0912173247293
Delaware,US,2020-06-21 04:33:37,39.3185,-75.5071,10681,434,6395.0,3852.0,10,1096.8776828882562,92416.0,,4.063289954124147,84000010,USA,9490.595257167037,
Diamond Princess,US,2020-06-21 04:33:37,,,49,0,,49.0,88888,,,,0.0,84088888,USA,,
District of Columbia,US,2020-06-21 04:33:37,38.8974,-77.0268,9984,531,1166.0,8287.0,11,1414.6672542221104,77953.0,,5.318509615384615,84000011,USA,11045.428332169084,
Florida,US,2020-06-21 04:33:37,27.7663,-81.6868,93797,3144,,90653.0,12,436.7173319982454,1561272.0,13227.0,3.3519195709884118,84000012,USA,7269.257464136002,14.101730332526627
Georgia,US,2020-06-21 04:33:37,33.0406,-83.6431,63809,2642,,61167.0,13,600.9838733937604,694384.0,9837.0,4.140481750223323,84000013,USA,6540.042720347489,15.41632058173612
Grand Princess,US,2020-06-21 04:33:37,,,103,3,,100.0,99999,,,,2.9126213592233015,84099999,USA,,
Guam,US,2020-06-21 04:33:37,13.4443,144.7937,222,5,173.0,44.0,66,135.17710026852748,10010.0,,2.2522522522522523,316,GUM,6095.147629225045,
Hawaii,US,2020-06-21 04:33:37,21.0943,-157.4983,789,17,642.0,130.0,15,55.72537630520272,66734.0,96.0,2.1546261089987326,84000015,USA,4713.279166478325,12.167300380228136
Idaho,US,2020-06-21 04:33:37,44.2405,-114.4788,4004,89,3183.0,732.0,16,224.05452515717118,71196.0,279.0,2.2227772227772227,84000016,USA,3983.962530741747,6.968031968031968
Illinois,US,2020-06-21 04:33:37,40.3495,-88.9861,136104,6625,,129479.0,17,1074.0682021944597,1337968.0,,4.867601246105919,84000017,USA,10558.608742973878,
Indiana,US,2020-06-21 04:33:37,39.8494,-86.2583,42061,2536,31110.0,8415.0,18,624.7717134573312,401802.0,6755.0,6.029338341931956,84000018,USA,5968.344167056955,16.060008083497774
Iowa,US,2020-06-21 04:33:37,42.0115,-93.2105,25496,681,15963.0,8852.0,19,808.0961753621948,250207.0,,2.6710072168183245,84000019,USA,7930.31533373269,
Kansas,US,2020-06-21 04:33:37,38.5266,-96.7265,12097,256,715.0,11126.0,20,415.23158849337904,147649.0,1035.0,2.1162271637596097,84000020,USA,5068.077110809202,8.555840290981235
Kentucky,US,2020-06-21 04:33:37,37.6681,-84.6701,13630,524,3530.0,9576.0,21,305.0805195456337,317161.0,2522.0,3.8444607483492295,84000021,USA,7099.020004373641,18.503301540719
Louisiana,US,2020-06-21 04:33:37,31.1695,-91.8678,49385,3104,37017.0,9264.0,22,1062.3185282032287,604816.0,,6.285309304444669,84000022,USA,13010.169949453557,
Maine,US,2020-06-21 04:33:37,44.6939,-69.3819,2938,102,2380.0,456.0,23,218.56671417901345,79576.0,333.0,3.4717494894486043,84000023,USA,5919.899539655948,11.334240980258679
Maryland,US,2020-06-21 04:33:37,39.0639,-76.8021,63956,3052,4745.0,56159.0,24,1057.8793452514853,462280.0,10497.0,4.772030771155169,84000024,USA,7646.451681200459,16.412846331853153
Massachusetts,US,2020-06-21 04:33:37,42.2302,-71.5301,106936,7827,,99109.0,25,1551.4828212624645,764937.0,11076.0,7.31933118874841,84000025,USA,11098.101807137407,10.357597067404804
Michigan,US,2020-06-21 04:33:37,43.3266,-84.5361,67545,6087,49290.0,12168.0,26,676.3389122323471,894634.0,,9.011769931157007,84000026,USA,8958.113648768576,
Minnesota,US,2020-06-21 04:33:37,45.6945,-93.9002,32467,1404,28205.0,2858.0,27,575.693591354897,492043.0,3767.0,4.324390920011088,84000027,USA,8724.735940217375,11.60255028182462
Mississippi,US,2020-06-21 04:33:37,32.7416,-89.6787,20641,938,15323.0,4380.0,28,693.5472652746887,238715.0,2767.0,4.5443534712465485,84000028,USA,8020.9357797610255,13.405358267525802
Missouri,US,2020-06-21 04:33:37,38.4561,-92.2884,18056,965,,17091.0,29,294.194897276188,311115.0,,5.344483828090385,84000029,USA,5069.142969986776,
Montana,US,2020-06-21 04:33:37,46.9219,-110.4544,698,20,548.0,130.0,30,65.30823052121208,69530.0,85.0,2.8653295128939833,84000030,USA,6505.5605560743215,12.177650429799426
Nebraska,US,2020-06-21 04:33:37,41.1254,-98.2681,17707,244,11312.0,6151.0,31,915.3704906100473,151854.0,1200.0,1.3779861071892472,84000031,USA,7850.1536387359865,6.776980855029085
Nevada,US,2020-06-21 04:33:37,38.3135,-117.0554,12976,486,652.0,11838.0,32,421.27736387377786,238963.0,,3.74537607891492,84000032,USA,7758.1460159810085,
