Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-07-27 04:35:15,32.3182,-86.9023,79294,1473,32510.0,45311.0,1,1617.1937220398574,649686.0,9157.0,1.8576437057028277,84000001,USA,13250.285273755733,11.548162534365778
Alaska,US,2020-07-27 04:35:15,61.3707,-152.4044,2525,20,817.0,1688.0,2,345.1599013047728,207264.0,,0.7920792079207921,84000002,USA,28332.36506298314,
American Samoa,US,2020-07-27 04:35:15,-14.271,-170.132,0,0,,0.0,60,0.0,1037.0,,,16,ASM,1863.7335777574087,
Arizona,US,2020-07-27 04:35:15,33.7298,-111.4312,162014,3305,20978.0,137731.0,4,2225.8593100954467,867103.0,7706.0,2.0399471650598096,84000004,USA,11912.854971556111,4.7563790783512525
Arkansas,US,2020-07-27 04:35:15,34.9697,-92.3731,38623,401,31622.0,6600.0,5,1279.8379218796185,477267.0,2542.0,1.038241462341092,84000005,USA,15815.042991526288,6.581570566760738
California,US,2020-07-27 04:35:15,36.1162,-119.6816,452288,8448,,443840.0,6,1144.6786985384244,7168139.0,,1.8678364228102449,84000006,USA,18141.573558136686,
Colorado,US,2020-07-27 04:35:15,39.0598,-105.3111,44318,1794,5158.0,37366.0,8,769.5786019709882,490396.0,6261.0,4.04801660724762,84000008,USA,8515.688164902853,14.12744257412338
Connecticut,US,2020-07-27 04:35:15,41.5978,-72.7554,48776,4413,8516.0,35847.0,9,1368.0806061335315,713072.0,10712.0,9.04748236837789,84000009,USA,20000.4095041998,21.961620469083158
Delaware,US,2020-07-27 04:35:15,39.3185,-75.5071,14290,579,7996.0,5715.0,10,1467.5013658340213,169993.0,,4.051784464660602,84000010,USA,17457.309984760166,
Diamond Princess,US,2020-07-27 04:35:15,,,49,0,,49.0,88888,,,,0.0,84088888,USA,,
District of Columbia,US,2020-07-27 04:35:15,38.8974,-77.0268,11780,581,9607.0,1592.0,11,1669.1486633349814,171598.0,,4.932088285229202,84000011,USA,24314.31004507268,
Florida,US,2020-07-27 04:35:15,27.7663,-81.6868,423855,5854,,418001.0,12,1973.46210171025,3386503.0,24421.0,1.3811326986823325,84000012,USA,15767.503811039309,5.761640183553338
Georgia,US,2020-07-27 04:35:15,33.0406,-83.6431,167953,3498,,164455.0,13,1581.8621901001777,1428945.0,17091.0,2.0827255244026603,84000013,USA,13458.49176396193,10.176061159967373
Grand Princess,US,2020-07-27 04:35:15,,,103,3,,100.0,99999,,,,2.9126213592233015,84099999,USA,,
Guam,US,2020-07-27 04:35:15,13.4443,144.7937,337,5,244.0,88.0,66,205.20127383105302,20032.0,,1.483679525222552,316,GUM,12197.602128734876,
Hawaii,US,2020-07-27 04:35:15,21.0943,-157.4983,1683,26,1167.0,490.0,15,118.86667721375944,114052.0,161.0,1.54486036838978,84000015,USA,8055.247932016454,9.566250742721332
Idaho,US,2020-07-27 04:35:15,44.2405,-114.4788,18178,146,5483.0,12549.0,16,1017.1985909857783,166224.0,723.0,0.8031686654197382,84000016,USA,9301.50833909231,3.9773352404004836
Illinois,US,2020-07-27 04:35:15,40.3495,-88.9861,172663,7590,,165073.0,17,1362.5744871238314,2512809.0,,4.395846243839155,84000017,USA,19829.89658708089,
Indiana,US,2020-07-27 04:35:15,39.8494,-86.2583,62372,2903,43809.0,15660.0,18,926.470157907816,701311.0,8401.0,4.654332072083627,84000018,USA,10417.233901630354,13.469184890656063
Iowa,US,2020-07-27 04:35:15,42.0115,-93.2105,42357,829,29625.0,11903.0,19,1342.5058715020587,450599.0,,1.9571735486460324,84000019,USA,14281.74335276238,
Kansas,US,2020-07-27 04:35:15,38.5266,-96.7265,25290,331,1077.0,23882.0,20,868.0835639412711,277967.0,1596.0,1.3088177145116646,84000020,USA,9541.264690314878,6.3107947805456694
Kentucky,US,2020-07-27 04:35:15,37.6681,-84.6701,27082,700,7421.0,18961.0,21,606.1768620935327,541898.0,3266.0,2.5847426334834944,84000021,USA,12129.312060215689,12.059670629938704
Louisiana,US,2020-07-27 04:35:15,31.1695,-91.8678,107574,3763,61456.0,42355.0,22,2314.019506994717,1233264.0,,3.498057151356276,84000022,USA,26528.686794897774,
Maine,US,2020-07-27 04:35:15,44.6939,-69.3819,3814,119,3284.0,411.0,23,283.7350060853496,155318.0,381.0,3.1200839014158364,84000023,USA,11554.57621268074,9.989512323020449
Maryland,US,2020-07-27 04:35:15,39.0639,-76.8021,83748,3440,5434.0,74874.0,24,1385.253602572415,838572.0,12283.0,4.107560777570808,84000024,USA,13870.598510010454,14.666618904332044
Massachusetts,US,2020-07-27 04:35:15,42.2302,-71.5301,115637,8529,96452.0,10656.0,25,1677.7214315322024,1120759.0,11828.0,7.375666957807622,84000025,USA,16260.551500666741,10.228560062955628
