Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-05-11 02:32:34,32.3182,-86.9023,9889,393,,9496.0,1,210.9024787705936,127421.0,1240.0,3.9741126504196584,84000001,USA,2717.504777776095,12.539184952978056
Alaska,US,2020-05-11 02:32:34,61.3707,-152.4044,379,10,324.0,45.0,2,63.40453936351211,27364.0,,2.638522427440633,84000002,USA,4577.841200905396,
American Samoa,US,2020-05-11 02:32:34,-14.271,-170.132,0,0,,0.0,60,0.0,83.0,,,16,ASM,149.17057565464316,
Arizona,US,2020-05-11 02:32:34,33.7298,-111.4312,11119,536,2775.0,7808.0,4,152.760438412429,137739.0,1528.0,4.820577390053061,84000004,USA,1892.35273194438,13.7422430074647
Arkansas,US,2020-05-11 02:32:34,34.9697,-92.3731,4012,91,2968.0,953.0,5,154.96169024116008,65528.0,471.0,2.268195413758724,84000005,USA,2530.9894412070635,11.73978065802592
California,US,2020-05-11 02:32:34,36.1162,-119.6816,67600,2716,,64884.0,6,172.41106675011767,955664.0,,4.017751479289942,84000006,USA,2437.3823919332026,
Colorado,US,2020-05-11 02:32:34,39.0598,-105.3111,19703,971,3023.0,15709.0,8,347.6910213906829,100610.0,3623.0,4.92818352535147,84000008,USA,1775.424740502289,18.388062731563718
Connecticut,US,2020-05-11 02:32:34,41.5978,-72.7554,33554,2967,5413.0,25174.0,9,941.1304054904975,130192.0,9389.0,8.842462895630922,84000009,USA,3651.6555329206317,27.981760743875547
Delaware,US,2020-05-11 02:32:34,39.3185,-75.5071,6277,221,2537.0,3519.0,10,644.6120415213542,31039.0,,3.5207901863947746,84000010,USA,3187.527984193295,
Diamond Princess,US,2020-05-11 02:32:34,,,49,0,,49.0,88888,,,,0.0,84088888,USA,,
District of Columbia,US,2020-05-11 02:32:34,38.8974,-77.0268,6272,323,880.0,5069.0,11,888.7012238061974,29570.0,,5.149872448979592,84000011,USA,4189.874870527624,
Florida,US,2020-05-11 02:32:34,27.7663,-81.6868,40596,1721,,38875.0,12,191.1965022098559,538948.0,7404.0,4.239333924524583,84000012,USA,2538.303588358396,18.238250073898907
Georgia,US,2020-05-11 02:32:34,33.0406,-83.6431,33580,1406,,32174.0,13,331.1835333732502,243547.0,5997.0,4.187016081000595,84000013,USA,2401.9879691022925,17.858844550327575
Grand Princess,US,2020-05-11 02:32:34,,,103,3,,100.0,99999,,,,2.9126213592233015,84099999,USA,,
Guam,US,2020-05-11 02:32:34,13.4443,144.7937,151,5,124.0,22.0,66,91.94478441688129,3794.0,,3.3112582781456954,316,GUM,2310.188821706276,
Hawaii,US,2020-05-11 02:32:34,21.0943,-157.4983,632,17,551.0,64.0,15,44.6395147289209,37270.0,81.0,2.6898734177215187,84000015,USA,2632.459990422281,12.816455696202533
Idaho,US,2020-05-11 02:32:34,44.2405,-114.4788,2230,67,1473.0,690.0,16,138.4665727412097,32142.0,207.0,3.0044843049327348,84000016,USA,1995.781426478907,9.282511210762332
Illinois,US,2020-05-11 02:32:34,40.3495,-88.9861,77741,3406,,74335.0,17,662.4343783852505,429984.0,,4.381214545735197,84000017,USA,3663.9120123950493,
Indiana,US,2020-05-11 02:32:34,39.8494,-86.2583,24126,1508,,22618.0,18,368.6739321582508,140029.0,4389.0,6.250518113238829,84000018,USA,2139.8094191406653,18.191992041780647
Iowa,US,2020-05-11 02:32:34,42.0115,-93.2105,11959,265,5154.0,6540.0,19,456.32619825215517,74174.0,,2.2159043398277447,84000019,USA,2830.2984722096617,
Kansas,US,2020-05-11 02:32:34,38.5266,-96.7265,6951,174,371.0,6406.0,20,285.0536890072865,52505.0,657.0,2.503236944324557,84000020,USA,2153.178527021663,9.451877427708244
Kentucky,US,2020-05-11 02:32:34,37.6681,-84.6701,6440,304,2308.0,3828.0,21,188.12240692687732,86923.0,1757.0,4.720496894409939,84000021,USA,2539.155897097044,27.282608695652176
Louisiana,US,2020-05-11 02:32:34,31.1695,-91.8678,31600,2286,20316.0,8998.0,22,687.3650556656935,215872.0,,7.234177215189874,84000022,USA,4695.660420780525,
Maine,US,2020-05-11 02:32:34,44.6939,-69.3819,1436,64,861.0,511.0,23,122.31624029178728,23528.0,199.0,4.456824512534818,84000023,USA,2004.0783437222642,13.857938718662954
Maryland,US,2020-05-11 02:32:34,39.0639,-76.8021,32587,1644,2293.0,28650.0,24,548.2948546565186,159931.0,5955.0,5.044956577776414,84000024,USA,2690.930260535541,18.27415840672661
Massachusetts,US,2020-05-11 02:32:34,42.2302,-71.5301,77793,4979,,72814.0,25,1133.3855495200016,388389.0,7617.0,6.400318794750169,84000025,USA,5658.535860456905,9.791369403416759
Michigan,US,2020-05-11 02:32:34,43.3266,-84.5361,47182,4555,22686.0,19941.0,26,592.1986469876277,285678.0,,9.654105379170023,84000026,USA,3585.6497196840223,
Minnesota,US,2020-05-11 02:32:34,45.6945,-93.9002,11271,578,6882.0,3811.0,27,227.86056898225516,111088.0,1657.0,5.128205128205129,84000027,USA,2245.814469621219,14.701446189335465
Mississippi,US,2020-05-11 02:32:34,32.7416,-89.6787,9501,430,4421.0,4650.0,28,328.16317733522243,81602.0,1531.0,4.52583938532786,84000028,USA,2818.521376371837,16.11409325334175
Missouri,US,2020-05-11 02:32:34,38.4561,-92.2884,10068,503,,9565.0,29,171.82482469362344,115546.0,,4.996027016289234,84000029,USA,1971.957806321952,
Montana,US,2020-05-11 02:32:34,46.9219,-110.4544,458,16,422.0,20.0,30,52.887629952874576,21704.0,62.0,3.4934497816593884,84000030,USA,2506.273188858493,13.537117903930133
Nebraska,US,2020-05-11 02:32:34,41.1254,-98.2681,8171,90,,8081.0,31,535.707729506606,45569.0,,1.1014563700893405,84000031,USA,2987.5982775531184,
Nevada,US,2020-05-11 02:32:34,38.3135,-117.0554,6120,310,182.0,5628.0,32,202.87088825957662,58809.0,,5.065359477124184,84000032,USA,1949.4500110551376,
New Hampshire,US,2020-05-11 02:32:34,43.4525,-71.5639,3071,133,1228.0,1710.0,33,231.22423103449313,33453.0,313.0,4.330836860957343,84000033,USA,2518.770498468544,10.192119830674047
New Jersey,US,2020-05-11 02:32:34,40.2989,-74.521,138754,9256,15642.0,113856.0,34,1562.1597826662119,312447.0,,6.670798679677702,84000034,USA,3517.679761410193,
New Mexico,US,2020-05-11 02:32:34,34.8405,-106.2485,4863,200,1268.0,3395.0,35,291.62841155167536,97053.0,789.0,4.112687641373638,84000035,USA,5820.154683595468,16.224552745219
New York,US,2020-05-11 02:32:34,42.1657,-74.9481,335395,26641,58006.0,250748.0,36,1989.1732560742896,1182998.0,72715.0,7.943171484369175,84000036,USA,7016.168945838109,21.680406684655406
