Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-06-15 03:33:25,32.3182,-86.9023,25615,773,13508.0,11334.0,1,522.4155319450521,297455.0,2255.0,3.017763029474917,84000001,USA,6066.566935573511,8.803435487019325
Alaska,US,2020-06-15 03:33:25,61.3707,-152.4044,660,12,411.0,237.0,2,90.22001380639604,73467.0,,1.818181818181818,84000002,USA,10042.717809567424,
American Samoa,US,2020-06-15 03:33:25,-14.271,-170.132,0,0,,0.0,60,0.0,174.0,,,16,ASM,312.7190381193724,
Arizona,US,2020-06-15 03:33:25,33.7298,-111.4312,35706,1191,6333.0,28182.0,4,490.55348628061785,338045.0,3726.0,3.335573853133927,84000004,USA,4644.293767706588,10.435220971265334
Arkansas,US,2020-06-15 03:33:25,34.9697,-92.3731,12501,179,8110.0,4212.0,5,414.2416141008495,196989.0,998.0,1.431885449164067,84000005,USA,6527.561100720922,7.983361331093513
California,US,2020-06-15 03:33:25,36.1162,-119.6816,152300,5099,,147201.0,6,385.45034532731813,2801996.0,,3.3479973736047275,84000006,USA,7091.466354601209,
Colorado,US,2020-06-15 03:33:25,39.0598,-105.3111,29115,1598,4178.0,23339.0,8,505.5796966556549,244643.0,5244.0,5.488579769878068,84000008,USA,4248.206550881999,18.011334363730036
Connecticut,US,2020-06-15 03:33:25,41.5978,-72.7554,45088,4201,7611.0,33276.0,9,1264.6387233341945,349106.0,9912.0,9.317334989354153,84000009,USA,9791.806381926615,21.98367636621717
Delaware,US,2020-06-15 03:33:25,39.3185,-75.5071,10264,422,6172.0,3670.0,10,1054.0541650749053,81787.0,,4.111457521434138,84000010,USA,8399.05767721953,
Diamond Princess,US,2020-06-15 03:33:25,,,49,0,,49.0,88888,,,,0.0,84088888,USA,,
District of Columbia,US,2020-06-15 03:33:25,38.8974,-77.0268,9767,515,1150.0,8102.0,11,1383.9197788448869,64530.0,,5.272857581652503,84000011,USA,9143.477355263698,
Florida,US,2020-06-15 03:33:25,27.7663,-81.6868,75568,2931,,72637.0,12,351.8433995164388,1409015.0,12224.0,3.87862587338556,84000012,USA,6560.351307030159,16.176159220834215
Georgia,US,2020-06-15 03:33:25,33.0406,-83.6431,57681,2451,,55230.0,13,543.2674199756382,620790.0,9248.0,4.2492328496385285,84000013,USA,5846.89900741451,16.033009136457412
Grand Princess,US,2020-06-15 03:33:25,,,103,3,,100.0,99999,,,,2.9126213592233015,84099999,USA,,
Guam,US,2020-06-15 03:33:25,13.4443,144.7937,183,5,168.0,10.0,66,111.42977184297537,8543.0,,2.7322404371584703,316,GUM,5201.882736910045,
Hawaii,US,2020-06-15 03:33:25,21.0943,-157.4983,728,17,628.0,83.0,15,51.4170772499209,60322.0,89.0,2.3351648351648358,84000015,USA,4260.413370700177,12.225274725274724
Idaho,US,2020-06-15 03:33:25,44.2405,-114.4788,3399,87,2837.0,475.0,16,190.20013261968646,62980.0,266.0,2.5595763459841128,84000016,USA,3524.2142843153442,7.825831126802001
Illinois,US,2020-06-15 03:33:25,40.3495,-88.9861,132543,6308,,126235.0,17,1045.9664794823095,1191846.0,,4.759210218570577,84000017,USA,9405.48323717641,
Indiana,US,2020-06-15 03:33:25,39.8494,-86.2583,39909,2422,28522.0,8965.0,18,592.8060272549067,348391.0,6419.0,6.068806534866821,84000018,USA,5174.980195979959,16.084091307725075
Iowa,US,2020-06-15 03:33:25,42.0115,-93.2105,23926,652,14383.0,8891.0,19,758.334997321771,224634.0,,2.7250689626347913,84000019,USA,7119.7786419952645,
Kansas,US,2020-06-15 03:33:25,38.5266,-96.7265,11101,245,667.0,10189.0,20,381.0437185967596,129152.0,973.0,2.2070083776236373,84000020,USA,4433.164430610638,8.764976128276732
Kentucky,US,2020-06-15 03:33:25,37.6681,-84.6701,12445,499,3409.0,8537.0,21,278.5566445888049,294585.0,2433.0,4.009642426677382,84000021,USA,6593.701016166581,19.550020088388916
Louisiana,US,2020-06-15 03:33:25,31.1695,-91.8678,46619,3014,33904.0,9701.0,22,1002.8192258035094,509332.0,,6.465175143181964,84000022,USA,10956.217892210323,
Maine,US,2020-06-15 03:33:25,44.6939,-69.3819,2793,100,2173.0,520.0,23,207.77972522191442,69858.0,314.0,3.5803795202291444,84000023,USA,5196.948100448441,11.242391693519512
Maryland,US,2020-06-15 03:33:25,39.0639,-76.8021,61701,2939,4541.0,54221.0,24,1020.5799843855448,415309.0,10165.0,4.763293949854946,84000024,USA,6869.516745841659,16.474611432553772
Massachusetts,US,2020-06-15 03:33:25,42.2302,-71.5301,105603,7624,,97979.0,25,1532.142967511222,712710.0,10802.0,7.219491870496102,84000025,USA,10340.36546665268,10.228876073596394
Michigan,US,2020-06-15 03:33:25,43.3266,-84.5361,66054,6016,44964.0,15074.0,26,661.4092902301495,813498.0,,9.107699760801767,84000026,USA,8145.68587494544,
Minnesota,US,2020-06-15 03:33:25,45.6945,-93.9002,30471,1329,26090.0,3052.0,27,540.3012111428549,417710.0,3610.0,4.361524072068524,84000027,USA,7406.688947080235,11.847330248432936
Mississippi,US,2020-06-15 03:33:25,32.7416,-89.6787,19516,891,13356.0,5269.0,28,655.7467384865474,214053.0,2665.0,4.565484730477556,84000028,USA,7192.281031628457,13.655462184873947
Missouri,US,2020-06-15 03:33:25,38.4561,-92.2884,16262,885,,15377.0,29,264.9644118024684,275489.0,,5.442135038740623,84000029,USA,4488.6718019339705,
Montana,US,2020-06-15 03:33:25,46.9219,-110.4544,601,19,510.0,72.0,30,56.23244490436742,58907.0,77.0,3.1613976705490847,84000030,USA,5511.62168382957,12.81198003327787
Nebraska,US,2020-06-15 03:33:25,41.1254,-98.2681,16730,215,9879.0,6636.0,31,864.8640824479634,136115.0,1070.0,1.2851165570830845,84000031,USA,7036.5197000839535,6.3956963538553495
Nevada,US,2020-06-15 03:33:25,38.3135,-117.0554,11201,463,627.0,10111.0,32,363.6504125115741,210611.0,,4.133559503615748,84000032,USA,6837.673156814136,
New Hampshire,US,2020-06-15 03:33:25,43.4525,-71.5639,5318,320,3905.0,1093.0,33,391.1125231758808,96421.0,513.0,6.017299736743136,84000033,USA,7091.286310105605,9.64648364046634
New Jersey,US,2020-06-15 03:33:25,40.2989,-74.521,166881,12659,28714.0,125508.0,34,1878.8271811343827,1097616.0,18737.0,7.585644860709128,84000034,USA,12357.492915598516,11.227761099226395
New Mexico,US,2020-06-15 03:33:25,34.8405,-106.2485,9723,435,4072.0,5216.0,35,463.700187282797,258994.0,1625.0,4.473927800061709,84000035,USA,12351.698684060551,16.71294867839144
New York,US,2020-06-15 03:33:25,42.1657,-74.9481,383324,30825,68761.0,283738.0,36,1970.4567199804706,2934599.0,89995.0,8.041500140872996,84000036,USA,15085.15073409953,23.477528148511443
North Carolina,US,2020-06-15 03:33:25,35.6301,-79.8064,44264,1132,23653.0,19479.0,37,422.04086084741516,627130.0,,2.5573829748780046,84000037,USA,5979.452491036494,
North Dakota,US,2020-06-15 03:33:25,47.5289,-99.784,3080,74,2658.0,348.0,38,404.166590119964,86880.0,197.0,2.4025974025974026,84000038,USA,11400.64719143587,6.396103896103896
Northern Mariana Islands,US,2020-06-15 03:33:25,15.0979,145.6739,30,2,19.0,9.0,69,54.403017554040325,8169.0,,6.666666666666668,580,MNP,14813.941679965183,
Ohio,US,2020-06-15 03:33:25,40.3888,-82.7649,41148,2559,,38589.0,39,352.02025818925324,546220.0,6895.0,6.219014289880432,84000039,USA,4672.900394384512,16.75658598230777
Oklahoma,US,2020-06-15 03:33:25,35.5653,-96.9289,8231,359,6578.0,1294.0,40,208.01264401482848,250818.0,1116.0,4.361559956262909,84000040,USA,6338.6362952874815,13.558498359859069
Oregon,US,2020-06-15 03:33:25,44.572,-122.0709,5377,173,2396.0,2808.0,41,127.48542642654104,166189.0,875.0,3.2174074762878933,84000041,USA,3940.240939631845,16.27301469220755
Pennsylvania,US,2020-06-15 03:33:25,40.5908,-77.2098,83203,6215,58310.0,18678.0,42,649.9224456449698,583233.0,,7.469682583560688,84000042,USA,4555.799883908665,
Puerto Rico,US,2020-06-15 03:33:25,18.2208,-66.5901,5811,147,,5664.0,72,198.09723025232086,5811.0,,2.5296850800206503,630,PRI,198.09723025232086,
Rhode Island,US,2020-06-15 03:33:25,41.6809,-71.5118,15947,833,1435.0,13679.0,44,1505.3414275209302,191518.0,1853.0,5.223553019376684,84000044,USA,18078.634195519757,11.619740390042017
South Carolina,US,2020-06-15 03:33:25,33.8569,-80.945,18795,600,8682.0,9513.0,45,365.04261064024917,248336.0,1988.0,3.1923383878691136,84000045,USA,4823.262663259214,10.577281191806332
South Dakota,US,2020-06-15 03:33:25,44.2998,-99.4388,5898,75,4899.0,924.0,46,666.6975636940335,65319.0,539.0,1.2716174974567651,84000046,USA,7383.52291673967,9.138691081722618
Tennessee,US,2020-06-15 03:33:25,35.7478,-86.6923,30343,474,19896.0,9973.0,47,444.3143489974044,615220.0,2087.0,1.5621395379494447,84000047,USA,9008.70295587724,6.878027881224664
Texas,US,2020-06-15 03:33:25,31.0545,-97.5635,88523,1984,58341.0,28198.0,48,305.2950865676404,1295983.0,,2.241225444234832,84000048,USA,4469.541725598888,
Utah,US,2020-06-15 03:33:25,40.15,-111.8624,14313,139,8252.0,5922.0,49,446.45001587668963,267713.0,1028.0,0.971145112834486,84000049,USA,8350.483693173772,7.1822818416823875
Vermont,US,2020-06-15 03:33:25,44.0459,-72.7107,1127,55,909.0,163.0,50,180.61215822714826,50982.0,,4.880212954747116,84000050,USA,8170.336336057206,
Virgin Islands,US,2020-06-15 03:33:25,18.3358,-64.8963,72,6,64.0,2.0,78,67.12160196890032,2377.0,,8.333333333333334,850,VIR,2215.945109445501,
Virginia,US,2020-06-15 03:33:25,37.7693,-78.17,54506,1546,7178.0,45782.0,51,638.5786265603767,469000.0,8136.0,2.8363849851392513,84000051,USA,5494.686380523551,14.926797049866071
Washington,US,2020-06-15 03:33:25,47.4009,-121.4905,25834,1217,,24617.0,53,339.2562443096705,450146.0,3845.0,4.710846171711697,84000053,USA,5911.389693853874,14.883486877757996
West Virginia,US,2020-06-15 03:33:25,38.4912,-80.9545,2290,88,1571.0,631.0,54,127.7796966431883,131199.0,,3.842794759825328,84000054,USA,7320.772235759679,
Wisconsin,US,2020-06-15 03:33:25,44.2685,-89.6165,22758,692,16558.0,5508.0,55,390.8674619583494,420124.0,3049.0,3.040688988487565,84000055,USA,7215.607768160188,13.397486598119345
Wyoming,US,2020-06-15 03:33:25,42.756,-107.3025,1060,18,834.0,208.0,56,183.15049960346192,33065.0,93.0,1.69811320754717,84000056,USA,5713.086103196668,8.773584905660378
