Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-06-11 03:33:54,32.3182,-86.9023,21989,744,13508.0,7737.0,1,448.4636007003611,273057.0,2129.0,3.3835099367865755,84000001,USA,5568.972004931488,9.682113784164807
Alaska,US,2020-06-11 03:33:54,61.3707,-152.4044,592,11,392.0,189.0,2,80.92461844452494,67720.0,,1.858108108108108,84000002,USA,9257.1202044987,
American Samoa,US,2020-06-11 03:33:54,-14.271,-170.132,0,0,,0.0,60,0.0,174.0,,,16,ASM,312.7190381193724,
Arizona,US,2020-06-11 03:33:54,33.7298,-111.4312,29852,1101,5851.0,22900.0,4,410.12722434462006,299687.0,3476.0,3.688195095805976,84000004,USA,4117.3052888304355,11.644110947340211
Arkansas,US,2020-06-11 03:33:54,34.9697,-92.3731,10368,165,7116.0,3087.0,5,343.5610795134475,176217.0,901.0,1.5914351851851851,84000005,USA,5839.246021279049,8.690200617283951
California,US,2020-06-11 03:33:54,36.1162,-119.6816,139715,4854,,134861.0,6,353.59944187397406,2540798.0,,3.474215366997101,84000006,USA,6430.410154346416,
Colorado,US,2020-06-11 03:33:54,39.0598,-105.3111,28484,1572,4130.0,22782.0,8,494.6224310334768,226094.0,5025.0,5.518887796657773,84000008,USA,3926.104617402152,17.641482937789636
Connecticut,US,2020-06-11 03:33:54,41.5978,-72.7554,44347,4120,7284.0,32943.0,9,1243.8549827825925,316913.0,9669.0,9.290369134327012,84000009,USA,8888.84962136288,21.803053194128125
Delaware,US,2020-06-11 03:33:54,39.3185,-75.5071,10056,413,5939.0,3704.0,10,1032.6937533118908,71745.0,,4.107000795544948,84000010,USA,7367.801643930153,
Diamond Princess,US,2020-06-11 03:33:54,,,49,0,,49.0,88888,,,,0.0,84088888,USA,,
District of Columbia,US,2020-06-11 03:33:54,38.8974,-77.0268,9537,499,1143.0,7895.0,11,1351.3302888137284,58192.0,,5.2322533291391435,84000011,USA,8245.424364752906,
Florida,US,2020-06-11 03:33:54,27.7663,-81.6868,67371,2801,,64570.0,12,313.67829860287424,1279023.0,11621.0,4.157575217823693,84000012,USA,5955.110633862403,17.249261551706223
Georgia,US,2020-06-11 03:33:54,33.0406,-83.6431,53980,2329,,51651.0,13,508.40962067725854,570955.0,8974.0,4.3145609484994445,84000013,USA,5377.528991733681,16.62467580585402
Grand Princess,US,2020-06-11 03:33:54,,,103,3,,100.0,99999,,,,2.9126213592233015,84099999,USA,,
Guam,US,2020-06-11 03:33:54,13.4443,144.7937,180,5,164.0,11.0,66,109.60305427177904,8282.0,,2.7777777777777777,316,GUM,5042.958308215967,
Hawaii,US,2020-06-11 03:33:54,21.0943,-157.4983,685,17,621.0,47.0,15,48.38007955521403,56173.0,84.0,2.4817518248175183,84000015,USA,3967.3784070876463,12.262773722627735
Idaho,US,2020-06-11 03:33:54,44.2405,-114.4788,3260,85,2554.0,621.0,16,182.4220159871074,59052.0,262.0,2.607361963190184,84000016,USA,3304.412542352964,8.036809815950921
Illinois,US,2020-06-11 03:33:54,40.3495,-88.9861,129837,6095,,123742.0,17,1024.6120111702967,1100726.0,,4.694347528054407,84000017,USA,8686.407423210918,
Indiana,US,2020-06-11 03:33:54,39.8494,-86.2583,38337,2355,26791.0,9191.0,18,569.455628225998,320094.0,6261.0,6.14289068002191,84000018,USA,4754.6581595162015,16.331481336567805
Iowa,US,2020-06-11 03:33:54,42.0115,-93.2105,22626,631,13628.0,8367.0,19,717.1314741035858,202829.0,,2.7888270131706885,84000019,USA,6428.668777554856,
Kansas,US,2020-06-11 03:33:54,38.5266,-96.7265,10750,240,657.0,9853.0,20,368.9955837235533,123742.0,954.0,2.232558139534884,84000020,USA,4247.465257778598,8.874418604651163
Kentucky,US,2020-06-11 03:33:54,37.6681,-84.6701,11883,484,3375.0,8024.0,21,265.9773891240474,274414.0,2396.0,4.073045527223766,84000021,USA,6142.2131834626225,20.163258436421774
Louisiana,US,2020-06-11 03:33:54,31.1695,-91.8678,44030,2968,33904.0,7158.0,22,947.1273624944447,460120.0,,6.740858505564388,84000022,USA,9897.620759276491,
Maine,US,2020-06-11 03:33:54,44.6939,-69.3819,2637,100,2023.0,514.0,23,196.1744129646216,63940.0,303.0,3.792188092529389,84000023,USA,4756.690164944221,11.49032992036405
Maryland,US,2020-06-11 03:33:54,39.0639,-76.8021,59465,2844,4310.0,52311.0,24,983.5948975135964,384642.0,9755.0,4.782645253510468,84000024,USA,6362.261978801392,16.40460775245943
Massachusetts,US,2020-06-11 03:33:54,42.2302,-71.5301,104156,7454,,96702.0,25,1511.1491427715011,672090.0,10582.0,7.156572833058106,84000025,USA,9751.029488126447,10.159760359460806
Michigan,US,2020-06-11 03:33:54,43.3266,-84.5361,65182,5955,42041.0,17186.0,26,652.6778144515338,737335.0,,9.135957779755149,84000026,USA,7383.053547277186,
Minnesota,US,2020-06-11 03:33:54,45.6945,-93.9002,28869,1267,24675.0,2927.0,27,511.89510237547415,369795.0,3482.0,4.388790744397104,84000027,USA,6557.07677380368,12.06138071980325
Mississippi,US,2020-06-11 03:33:54,32.7416,-89.6787,18483,868,13356.0,4259.0,28,621.0374547779697,213885.0,2614.0,4.696207325650597,84000028,USA,7186.636152961428,14.142725747984636
Missouri,US,2020-06-11 03:33:54,38.4561,-92.2884,15512,851,,14661.0,29,252.7443091796759,251629.0,,5.486075296544612,84000029,USA,4099.909603827532,
Montana,US,2020-06-11 03:33:54,46.9219,-110.4544,561,18,487.0,56.0,30,52.489852897421166,54616.0,74.0,3.2085561497326203,84000030,USA,5110.135126284411,13.190730837789662
Nebraska,US,2020-06-11 03:33:54,41.1254,-98.2681,16058,191,8820.0,7047.0,31,830.1247720232753,125162.0,989.0,1.1894382862124795,84000031,USA,6470.299957402988,6.158923900859384
Nevada,US,2020-06-11 03:33:54,38.3135,-117.0554,10218,449,557.0,9212.0,32,331.73644451774516,187323.0,,4.394206302603249,84000032,USA,6081.607554942021,
New Hampshire,US,2020-06-11 03:33:54,43.4525,-71.5639,5178,301,3501.0,1376.0,33,380.8162175638794,88647.0,496.0,5.813055233680958,84000033,USA,6519.547168479185,9.578988026264966
New Jersey,US,2020-06-11 03:33:54,40.2989,-74.521,165346,12377,28207.0,124762.0,34,1861.5454071574688,1008934.0,18223.0,7.4855152226240715,84000034,USA,11359.067977604622,11.021131445574737
New Mexico,US,2020-06-11 03:33:54,34.8405,-106.2485,9250,410,3699.0,5141.0,35,441.1423153724028,241657.0,1583.0,4.4324324324324325,84000035,USA,11524.878757399863,17.113513513513514
New York,US,2020-06-11 03:33:54,42.1657,-74.9481,380156,30542,68019.0,281595.0,36,1954.1717837675067,2668166.0,89995.0,8.03407022380286,84000036,USA,13715.566008711721,23.67317627500289
North Carolina,US,2020-06-11 03:33:54,35.6301,-79.8064,38473,1090,23653.0,13730.0,37,366.8258187100714,553650.0,,2.833155719595561,84000037,USA,5278.847881081044,
North Dakota,US,2020-06-11 03:33:54,47.5289,-99.784,2941,73,2482.0,386.0,38,385.92660439701757,81660.0,193.0,2.4821489289357364,84000038,USA,10715.66355493385,6.562393743624617
Northern Mariana Islands,US,2020-06-11 03:33:54,15.0979,145.6739,30,2,19.0,9.0,69,54.403017554040325,7523.0,,6.666666666666668,580,MNP,13642.463368634846,
Ohio,US,2020-06-11 03:33:54,40.3888,-82.7649,39575,2459,,37116.0,39,338.5632768989914,501884.0,6693.0,6.2135186355022105,84000039,USA,4293.606864514804,16.912192040429563
Oklahoma,US,2020-06-11 03:33:54,35.5653,-96.9289,7483,356,6166.0,961.0,40,189.10929597411757,237297.0,1075.0,4.757450220499798,84000040,USA,5996.93553478153,14.365896031003606
Oregon,US,2020-06-11 03:33:54,44.572,-122.0709,5060,169,2332.0,2559.0,41,119.96954765079,156758.0,857.0,3.3399209486166006,84000041,USA,3716.6376187040582,16.936758893280633
Pennsylvania,US,2020-06-11 03:33:54,40.5908,-77.2098,81316,6062,54560.0,20694.0,42,635.182548586786,544430.0,,7.454867430763932,84000042,USA,4252.698545515076,
Puerto Rico,US,2020-06-11 03:33:54,18.2208,-66.5901,5329,143,,5186.0,72,181.66583032431905,5329.0,,2.683430287108276,630,PRI,181.66583032431905,
Rhode Island,US,2020-06-11 03:33:54,41.6809,-71.5118,15756,812,1406.0,13538.0,44,1487.3116907267686,183622.0,1828.0,5.153592282305153,84000044,USA,17333.279212657442,11.601929423711601
South Carolina,US,2020-06-11 03:33:54,33.8569,-80.945,15759,575,7928.0,7256.0,45,306.076429959015,252532.0,1898.0,3.6487086744082746,84000045,USA,4904.758741697441,12.043911415698965
South Dakota,US,2020-06-11 03:33:54,44.2998,-99.4388,5604,69,4573.0,962.0,46,633.4644196238324,60685.0,503.0,1.2312633832976445,84000046,USA,6859.705264966501,8.975731620271235
Tennessee,US,2020-06-11 03:33:54,35.7478,-86.6923,27930,437,18516.0,8977.0,47,408.98064685421684,528827.0,1990.0,1.564625850340136,84000047,USA,7743.6451319002845,7.124955245255997
Texas,US,2020-06-11 03:33:54,31.0545,-97.5635,80777,1905,52449.0,26423.0,48,278.5809474111168,1161087.0,,2.3583445782834223,84000048,USA,4004.317026959795,
Utah,US,2020-06-11 03:33:54,40.15,-111.8624,12864,128,7587.0,5149.0,49,401.2529172247422,249760.0,954.0,0.9950248756218906,84000049,USA,7790.495071987842,7.416044776119403
Vermont,US,2020-06-11 03:33:54,44.0459,-72.7107,1095,55,903.0,137.0,50,175.48386269629754,45742.0,,5.0228310502283104,84000050,USA,7330.577942880403,
Virgin Islands,US,2020-06-11 03:33:54,18.3358,-64.8963,72,6,64.0,2.0,78,67.12160196890032,2241.0,,8.333333333333334,850,VIR,2089.1598612820226,
Virginia,US,2020-06-11 03:33:54,37.7693,-78.17,52177,1514,6826.0,43837.0,51,611.2926466451543,398364.0,7981.0,2.9016616516856084,84000051,USA,4667.1327191703285,15.296011652643886
Washington,US,2020-06-11 03:33:54,47.4009,-121.4905,24354,1176,,23178.0,53,319.82064619949347,415054.0,3747.0,4.828775560482877,84000053,USA,5450.555904068514,15.385562946538556
West Virginia,US,2020-06-11 03:33:54,38.4912,-80.9545,2194,85,1485.0,624.0,54,122.42299320312452,117990.0,,3.8742023701002735,84000054,USA,6583.723321803401,
Wisconsin,US,2020-06-11 03:33:54,44.2685,-89.6165,21593,671,14999.0,5923.0,55,370.85864777514007,378705.0,2943.0,3.1074885379521135,84000055,USA,6504.238605366759,13.62941694067522
Wyoming,US,2020-06-11 03:33:54,42.756,-107.3025,980,18,804.0,158.0,56,169.32782038810632,30852.0,92.0,1.836734693877551,84000056,USA,5330.716239401892,9.387755102040817
