Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2020-05-07 02:32:32,32.3182,-86.9023,8691,343,,8348.0,1,185.3527599347992,109516.0,1158.0,3.9466114371188583,84000001,USA,2335.6452487653282,13.324128408698654
Alaska,US,2020-05-07 02:32:32,61.3707,-152.4044,372,10,284.0,78.0,2,62.233479269726935,23655.0,,2.6881720430107525,84000002,USA,3957.3466454983613,
American Samoa,US,2020-05-07 02:32:32,-14.271,-170.132,0,0,,0.0,60,0.0,83.0,,,16,ASM,149.17057565464316,
Arizona,US,2020-05-07 02:32:32,33.7298,-111.4312,9707,426,1693.0,7588.0,4,133.36141520545448,91737.0,1430.0,4.38858555681467,84000004,USA,1260.3457449987407,14.731636963016381
Arkansas,US,2020-05-07 02:32:32,34.9697,-92.3731,3611,87,2109.0,1415.0,5,139.4732461268268,59003.0,453.0,2.4093049016892834,84000005,USA,2278.9642595461537,12.545001384657992
California,US,2020-05-07 02:32:32,36.1162,-119.6816,60616,2464,,58152.0,6,154.59865713202862,809036.0,,4.064933350930447,84000006,USA,2063.4136064977547,
Colorado,US,2020-05-07 02:32:32,39.0598,-105.3111,17832,919,2801.0,14112.0,8,314.67422694202185,85976.0,2919.0,5.1536563481381785,84000008,USA,1517.1843503570701,16.369448183041722
Connecticut,US,2020-05-07 02:32:32,41.5978,-72.7554,30995,2718,4346.0,23931.0,9,869.3549775936693,111447.0,7758.0,8.769156315534762,84000009,USA,3125.8914079006818,25.02984352314889
Delaware,US,2020-05-07 02:32:32,39.3185,-75.5071,5778,193,2008.0,3577.0,10,593.367592147584,26468.0,,3.340256143994462,84000010,USA,2718.112396843588,
Diamond Princess,US,2020-05-07 02:32:32,,,49,0,,49.0,88888,,,,0.0,84088888,USA,,
District of Columbia,US,2020-05-07 02:32:32,38.8974,-77.0268,5461,277,808.0,4376.0,11,773.7878480876344,24984.0,,5.0723310748947075,84000011,USA,3540.0687779933087,
Florida,US,2020-05-07 02:32:32,27.7663,-81.6868,38002,1539,,36463.0,12,178.97944322048835,480051.0,6776.0,4.049786853323509,84000012,USA,2260.914180765187,17.830640492605653
Georgia,US,2020-05-07 02:32:32,33.0406,-83.6431,30743,1327,,29416.0,13,303.2035546901081,204137.0,5765.0,4.316429756367303,84000013,USA,2013.3059247235017,18.752236281429923
Grand Princess,US,2020-05-07 02:32:32,,,103,3,,100.0,99999,,,,2.9126213592233015,84099999,USA,,
Guam,US,2020-05-07 02:32:32,13.4443,144.7937,149,5,123.0,21.0,66,90.72697270275043,3627.0,,3.355704697986577,316,GUM,2208.501543576348,
